boardid,sprintid,name,vel_diff,planday,no_issue_starttime,vel_starttime,no_issue_added,vel_added,no_issue_removed,vel_removed,no_issuetodo,vel_todo,no_issueinprogress,vel_inprogress,no_issuedone,vel_done,no_admin,no_teammember
55,141,Twitter Mesos Q2 Sprint 5,1,14,1,5,1,3,1,3,1,5,0,0,0,0,2,2
55,142,Mesosphere Sprint 12,1,14,0,0,5,20,5,20,0,0,0,0,0,0,2,4
55,143,Mesosphere Sprint 13,-15,14,3,24,0,0,1,8,1,13,1,3,0,0,2,10
55,150,Twitter Mesos Q2 Sprint 6,7,14,2,11,1,8,1,8,2,11,0,0,0,0,2,7
55,154,Mesosphere Sprint 14,2,14,0,0,13,63,10,59,3,4,0,0,0,0,2,14
55,155,Twitter Mesos Q3 Sprint 1,-11,14,5,20,0,0,0,0,3,9,1,8,1,3,2,3
60,7,Q2 Sprint 1,-14,4,12,14,0,0,0,0,8,10,3,3,1,1,1,6
60,11,Q2 Sprint 2,1,4,1,1,2,2,2,2,1,1,0,0,0,0,1,4
60,26,Aurora Q3 Sprint 2,-7,11,8,8,0,0,0,0,7,7,0,0,1,1,1,7
60,42,Aurora Q4 Sprint 1,-1,11,10,10,4,4,3,3,4,4,4,4,3,3,1,9
60,46,Twitter Aurora Q4 Sprint 2,-10,11,13,13,2,2,1,1,9,9,3,3,2,2,1,6
60,52,Twitter Aurora Q4 Sprint 3,-13,10,16,16,0,0,0,0,12,12,3,3,1,1,1,7
60,53,Twitter Aurora Q4 Sprint 4,-4,9,4,4,0,0,0,0,1,1,3,3,0,0,1,4
60,59,Twitter Aurora Q4 Sprint 5,-3,12,4,4,2,2,0,0,3,3,1,1,2,2,1,7
60,62,Twitter Aurora Q4 Sprint 6,-2,5,2,2,1,1,1,1,1,1,1,1,0,0,1,1
60,73,Twitter Aurora Q1'15 Sprint 1,-25,11,10,32,1,1,0,0,9,31,1,1,1,1,1,4
60,76,Twitter Aurora Q1'15 Sprint 2,-11,13,4,11,0,0,0,0,4,11,0,0,0,0,1,4
60,85,Twitter Aurora Q1'15 Sprint 3,-20,12,9,26,0,0,0,0,7,20,2,6,0,0,1,3
60,92,Twitter Aurora Q1'15 Sprint 4,-18,14,8,24,0,0,0,0,5,13,2,6,1,5,1,4
60,100,Twitter Aurora Q1'15 Sprint 5,-19,14,7,19,3,9,3,9,3,8,3,10,1,1,1,5
60,105,Twitter Aurora Q1'15 Sprint 6,-1,13,1,1,0,0,0,0,1,1,0,0,0,0,1,1
60,112,Twitter Aurora Q2'15 Sprint 1,-5,14,5,8,0,0,0,0,5,8,0,0,0,0,1,4
60,117,Twitter Aurora Q2'15 Sprint 2,-4,14,4,9,0,0,0,0,3,8,1,1,0,0,1,5
60,127,Twitter Aurora Q2'15 Sprint 3,-15,14,5,16,0,0,0,0,4,14,0,0,1,2,1,3
60,131,Twitter Aurora Q2'15 Sprint 4,-7,13,3,7,0,0,0,0,3,7,0,0,0,0,1,3
60,151,Twitter Aurora Q2'15 Sprint 6,-7,14,2,7,1,2,1,2,0,0,1,2,1,3,1,3
62,36,Mesos Q3 Sprint 5,0,14,0,0,1,1,1,1,0,0,0,0,0,0,6,2
62,38,Mesos Q3 Sprint 6,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,6,2
62,43,Twitter Q4 Sprint 1,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,6,2
62,45,Mesosphere Q4 Sprint 1 10/31,-2,12,1,2,1,3,1,3,1,2,0,0,0,0,6,3
62,47,Mesosphere Q4 Sprint 2 - 11/14,-5,10,4,5,0,0,0,0,4,5,0,0,0,0,6,3
62,49,Twitter Mesos Q4 Sprint 2,-3,14,1,3,0,0,0,0,1,3,0,0,0,0,6,2
62,55,Mesosphere Q4 Sprint 3 - 12/7,-20,18,6,23,1,1,0,0,7,24,0,0,0,0,6,4
62,69,Mesosphere Q1 Sprint 1 - 1/23,-35,8,8,35,0,0,0,0,8,35,0,0,0,0,6,3
62,74,Mesosphere Q1 Sprint 2 - 2/6,-41,14,10,43,0,0,0,0,10,43,0,0,0,0,6,6
