#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
4895,Nondelay,0,2015-05-29 00:00:00,Bug,0,0,0,0,Critical,1,1,1,1,0,0,0,1,0,0,8,91,123,191,173
4896,Nondelay,0,2015-05-29 00:00:00,Bug,39,0,33,3,Blocker,1,0,1,1,0,0,0,1,0,0,5,82,150,174,81
4897,Nondelay,0,2015-05-29 00:00:00,Bug,39,0,5,1,Blocker,1,1,1,1,1,0,0,1,0,1,5,53,31,237,1
4898,Nondelay,0,2015-05-29 00:00:00,Bug,39,0,5,1,Blocker,1,1,1,1,1,0,0,1,0,0,9,98,161,176,322
4899,Nondelay,0,2015-05-29 00:00:00,Bug,39,0,1,6,Critical,1,0,1,1,0,0,0,1,0,0,10,84,178,267,248
4900,Nondelay,0,2015-05-29 00:00:00,Bug,3,0,10,4,Critical,1,0,2,2,0,0,0,1,0.5,0,8,71,138,220,117
4901,Nondelay,0,2015-05-29 00:00:00,Bug,6,0,8,5,Minor,1,0,1,0,0,0,0,0,0.5,0,9,82,183,137,80
4902,Nondelay,0,2015-05-29 00:00:00,Bug,39,0,55,0,Minor,0,0,1,0,0,0,0,1,0.5,0,5,98,148,236,394
4903,Nondelay,0,2015-05-29 00:00:00,Bug,39,1,18,2,Critical,1,0,2,1,0,0,0,1,0.009497964721845319,0,10,15,84,284,50
4904,Nondelay,0,2015-05-29 00:00:00,Bug,0,0,10,4,Critical,1,0,2,2,0,0,0,1,0.6086956521739131,0,1,26,115,8,325
4905,Nondelay,0,2015-05-29 00:00:00,Bug,39,0,0,0,Major,8,1,2,2,0,0,0,1,0.2857142857142857,1,10,57,180,9,378
4906,low,6,2015-05-29 00:00:00,Bug,0,1,50,79,Blocker,5,0,2,2,0,0,0,1,0.016666666666666666,0,8,100,191,241,362
4907,Nondelay,0,2015-05-29 00:00:00,Bug,0,0,18,2,Critical,2,1,2,1,1,0,0,1,0.022857142857142857,0,9,22,200,112,21
4908,Nondelay,0,2015-05-29 00:00:00,Improvement,39,0,100,0,Major,2,0,2,2,0,0,0,1,0.2857142857142857,0,7,50,175,176,185
4909,Nondelay,0,2015-05-29 00:00:00,Bug,39,1,60,0,Minor,3,0,1,0,0,0,0,1,0.009497964721845319,4,1,87,186,300,363
4910,Nondelay,0,2015-05-30 00:00:00,Bug,0,0,16,3,Major,0,0,2,1,0,0,0,1,0.3333333333333333,0,3,13,123,169,383
4911,Nondelay,0,2015-05-30 00:00:00,Bug,2,1,0,1,Critical,3,0,1,1,0,0,0,0,0.4666666666666667,0,2,68,97,44,398
4912,Nondelay,0,2015-05-31 00:00:00,Bug,3,0,10,4,Major,3,0,1,0,0,0,0,1,0.009472259810554804,0,9,68,97,15,11
4913,Nondelay,0,2015-05-31 00:00:00,Bug,2,1,15,4,Critical,4,0,2,1,0,0,0,1,0.009472259810554804,3,5,28,135,159,242
4914,Nondelay,0,2015-05-31 00:00:00,Bug,14,3,10,4,Critical,9,0,1,2,0,0,0,2,0.009472259810554804,0,9,82,183,141,327
4915,Nondelay,0,2015-06-01 00:00:00,Bug,6,0,0,2,Major,1,0,2,1,1,0,0,0,0.3076923076923077,0,9,66,164,294,178
4916,Nondelay,0,2015-06-01 00:00:00,Bug,16,0,0,1,Critical,1,0,2,1,0,0,0,1,0.026785714285714284,0,6,63,140,298,390
4917,Nondelay,0,2015-06-01 00:00:00,Improvement,1,0,2,1,Critical,1,0,1,0,0,0,0,2,0.4838709677419355,0,6,74,199,286,345
4918,Nondelay,0,2015-06-01 00:00:00,Improvement,1,0,2,1,Critical,1,0,1,0,0,0,0,2,0.4838709677419355,0,8,74,197,286,345
4919,Nondelay,0,2015-06-01 00:00:00,Bug,6,0,0,0,Blocker,1,0,1,2,0,0,0,1,0.5846153846153846,0,7,23,187,233,330
4920,Nondelay,0,2015-06-01 00:00:00,Improvement,0,1,0,1,Major,1,0,1,1,0,0,0,1,0,0,6,52,104,268,363
4921,medium,9,2015-06-01 00:00:00,Bug,6,0,5,3,Major,1,0,1,2,0,0,0,1,0.6666666666666666,0,9,69,184,207,103
4922,Nondelay,0,2015-06-01 00:00:00,Bug,0,0,0,1,Major,1,0,1,0,0,0,0,1,0.7142857142857143,0,6,52,118,83,210
4923,Nondelay,0,2015-06-01 00:00:00,Bug,0,0,50,0,Major,1,0,1,1,0,0,0,0,0.5,0,8,91,196,280,260
4924,Nondelay,0,2015-06-01 00:00:00,Bug,1,0,9,6,Major,2,0,2,3,0,0,0,1,0,0,10,37,136,176,133
4925,Nondelay,0,2015-06-01 00:00:00,Bug,0,0,9,6,Critical,2,0,2,3,0,0,0,1,0,0,10,57,160,292,304
4926,Nondelay,0,2015-06-01 00:00:00,Bug,0,0,9,6,Critical,2,0,2,3,0,0,0,2,0,0,9,91,188,300,360
4927,low,3,2015-06-01 00:00:00,Bug,2,1,0,79,Major,3,0,2,2,0,0,0,1,0,0,10,76,180,184,242
4928,Nondelay,0,2015-06-01 00:00:00,Task,2,0,8,5,Major,0,0,2,1,0,0,0,1,0.42857142857142855,0,1,80,105,265,368
4929,Nondelay,0,2015-06-01 00:00:00,Bug,4,2,0,1,Blocker,3,0,1,0,0,0,0,1,0,0,10,82,183,48,260
4930,Nondelay,0,2015-06-02 00:00:00,Task,1,0,0,1,Blocker,1,0,1,0,0,0,0,1,0.5909090909090909,0,7,83,47,156,195
4931,Nondelay,0,2015-06-02 00:00:00,Bug,13,0,0,1,Major,2,0,2,2,0,0,0,1,0,0,10,40,121,236,329
4932,medium,10,2015-06-02 00:00:00,Bug,4,1,0,83,Blocker,1,0,1,1,1,0,0,1,0,0,5,94,2,287,365
4933,Nondelay,0,2015-06-03 00:00:00,Bug,0,0,14,4,Major,1,0,2,2,0,0,0,1,0.375,0,10,59,9,247,338
4934,Nondelay,0,2015-06-03 00:00:00,Bug,5,0,0,1,Minor,1,0,1,2,0,0,0,1,0.18181818181818182,0,8,98,181,277,349
4935,medium,21,2015-06-03 00:00:00,Bug,1,2,52,4,Blocker,6,0,2,2,0,0,0,2,0.01639344262295082,0,7,41,15,124,375
4936,Nondelay,0,2015-06-03 00:00:00,Bug,0,0,16,3,Critical,1,0,2,3,0,0,0,1,0,1,9,75,188,283,234
4937,Nondelay,0,2015-06-03 00:00:00,Improvement,1,0,0,0,Major,1,0,1,1,0,0,0,1,0,0,3,90,153,190,393
4938,Nondelay,0,2015-06-03 00:00:00,Bug,0,0,9,4,Blocker,1,0,2,2,0,0,0,1,0.2857142857142857,1,4,25,80,19,360
4939,Nondelay,0,2015-06-03 00:00:00,Improvement,7,0,16,3,Critical,3,0,1,2,0,0,0,0,0,0,3,82,99,270,122
4940,low,5,2015-06-03 00:00:00,Bug,0,1,16,79,Blocker,7,0,2,2,0,0,0,1,0.022727272727272728,0,10,92,156,77,119
4941,Nondelay,0,2015-06-03 00:00:00,Bug,1,0,14,4,Major,2,0,2,2,1,0,0,1,0.022727272727272728,0,10,57,180,292,378
4942,Nondelay,0,2015-06-03 00:00:00,Bug,0,0,9,4,Major,1,0,2,3,0,0,0,1,0,0,6,99,148,36,385
4943,Nondelay,0,2015-06-03 00:00:00,NewFeature,1,0,0,0,Critical,2,0,1,0,0,0,0,0,0.625,0,2,82,188,116,197
4944,Nondelay,0,2015-06-03 00:00:00,Improvement,0,0,0,0,Critical,3,0,2,0,0,0,0,2,0.7142857142857143,0,2,79,198,256,273
4945,Nondelay,0,2015-06-03 00:00:00,Bug,0,0,0,3,Blocker,1,0,1,0,0,0,0,1,0.7777777777777778,0,8,32,196,290,399
4946,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,5,0,Blocker,1,0,1,0,0,0,0,1,0.9285714285714286,0,8,64,154,112,356
4947,Nondelay,0,2015-06-04 00:00:00,Bug,5,0,0,0,Critical,2,0,2,1,0,0,0,1,0.02631578947368421,0,6,88,53,177,273
4948,Nondelay,0,2015-06-04 00:00:00,Task,4,0,0,2,Blocker,1,0,2,2,0,0,0,1,0.5970149253731343,0,6,70,132,233,267
4949,Nondelay,0,2015-06-04 00:00:00,Task,8,0,0,2,Major,3,0,1,0,0,0,0,1,0.5,0,3,88,114,183,393
4950,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,9,4,Major,1,0,2,3,0,0,0,0,0.5769230769230769,0,10,82,156,141,373
4951,Nondelay,0,2015-06-04 00:00:00,Bug,8,0,28,3,Blocker,1,0,1,1,0,0,0,0,0.42857142857142855,0,9,50,186,282,396
4952,Nondelay,0,2015-06-04 00:00:00,Task,0,0,12,4,Major,1,0,2,2,0,0,0,1,0.4444444444444444,0,9,38,22,11,204
4953,Nondelay,0,2015-06-04 00:00:00,Bug,8,1,0,2,Critical,5,0,1,3,0,0,0,1,0.009433962264150943,1,10,82,38,193,217
4954,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,0,2,Blocker,2,0,2,3,0,0,0,1,0,1,10,76,180,292,304
4955,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,9,4,Blocker,2,0,2,2,0,0,0,1,0.02247191011235955,0,9,82,188,260,227
4956,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,9,4,Critical,1,0,2,3,0,0,0,0,0.5769230769230769,0,3,10,99,237,60
4957,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,9,4,Blocker,2,0,1,0,0,0,0,1,0.02247191011235955,0,9,71,175,141,80
4958,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,38,0,Major,4,0,1,3,0,0,0,1,0.02247191011235955,0,9,75,140,274,240
4959,low,8,2015-06-04 00:00:00,Bug,3,0,0,79,Critical,1,0,0,0,0,0,0,1,0,0,9,81,165,247,398
4960,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,14,4,Critical,4,2,1,4,0,0,0,0,0,2,10,76,49,207,119
4961,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,9,4,Major,1,0,2,2,0,0,0,0,0.5769230769230769,1,9,30,45,202,360
4962,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,66,0,Major,2,0,2,3,0,0,0,1,0.42857142857142855,1,9,82,33,221,373
4963,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,14,4,Blocker,4,0,2,1,0,0,0,1,0,0,10,82,183,282,119
4964,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,9,4,Critical,2,0,2,3,0,0,0,1,0.16666666666666666,0,3,36,189,292,378
4965,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,9,4,Critical,3,0,2,2,0,0,0,1,0.02247191011235955,0,5,71,175,141,357
4966,Nondelay,0,2015-06-04 00:00:00,NewFeature,0,2,0,0,Major,1,0,2,1,0,0,0,1,0,0,10,50,98,261,256
4967,Nondelay,0,2015-06-04 00:00:00,Bug,1,0,50,1,Major,2,0,2,2,0,0,0,1,0.02247191011235955,0,7,27,171,292,192
4968,Nondelay,0,2015-06-04 00:00:00,Bug,6,1,0,1,Minor,5,0,1,3,0,0,0,1,0.02247191011235955,0,10,84,196,273,236
4969,Nondelay,0,2015-06-04 00:00:00,Bug,5,0,8,5,Major,2,0,1,2,0,0,0,1,0,0,7,90,164,300,396
4970,Nondelay,0,2015-06-04 00:00:00,Bug,5,0,0,0,Blocker,2,0,2,1,0,0,0,1,0.02631578947368421,1,8,97,185,94,86
4971,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,12,4,Major,1,0,2,3,0,0,0,0,0.4444444444444444,0,5,59,135,254,337
4972,Nondelay,0,2015-06-04 00:00:00,Bug,0,1,0,3,Major,1,0,2,0,1,0,0,1,0.5,0,3,20,120,271,347
4973,Nondelay,0,2015-06-04 00:00:00,Bug,0,0,14,4,Blocker,0,0,2,2,0,0,0,1,0.27586206896551724,0,8,70,188,262,373
4974,Nondelay,0,2015-06-04 00:00:00,Bug,6,0,0,3,Blocker,2,1,2,1,0,0,0,1,0,0,6,2,197,247,364
4975,Nondelay,0,2015-06-05 00:00:00,Bug,3,0,2,0,Blocker,1,1,1,2,0,0,0,0,0,0,3,92,200,286,232
4976,Nondelay,0,2015-06-05 00:00:00,Task,0,0,0,2,Major,1,0,1,1,0,0,0,1,0.75,0,9,93,116,294,125
4977,Nondelay,0,2015-06-05 00:00:00,Bug,3,0,0,3,Critical,1,0,1,1,0,0,0,0,0.625,0,6,73,180,292,304
4978,Nondelay,0,2015-06-05 00:00:00,Bug,0,0,0,3,Critical,6,0,2,2,0,0,0,1,0.021505376344086023,0,9,82,135,48,80
4979,Nondelay,0,2015-06-05 00:00:00,Bug,0,0,55,2,Blocker,3,0,2,2,0,0,0,1,0.009421265141318977,0,2,15,84,163,215
4980,medium,14,2015-06-05 00:00:00,Bug,2,2,55,2,Blocker,10,0,1,3,0,0,0,1,0.016129032258064516,0,7,41,15,124,362
4981,Nondelay,0,2015-06-05 00:00:00,Bug,0,0,11,3,Blocker,2,0,2,2,0,0,0,1,0.009421265141318977,0,9,82,38,141,320
4982,Nondelay,0,2015-06-05 00:00:00,Bug,0,0,0,0,Critical,2,0,2,2,0,0,0,1,0.021505376344086023,0,9,82,183,48,382
4983,low,5,2015-06-05 00:00:00,Bug,6,0,0,79,Critical,1,0,1,0,0,0,0,0,0,0,10,34,152,274,347
4984,Nondelay,0,2015-06-05 00:00:00,Bug,0,0,12,4,Major,1,0,1,1,1,0,0,1,0.15384615384615385,0,4,98,190,275,79
4985,Nondelay,0,2015-06-05 00:00:00,Bug,0,0,11,3,Major,1,0,2,2,0,0,0,1,0.5454545454545454,0,9,99,101,286,398
4986,medium,12,2015-06-05 00:00:00,Bug,5,1,0,3,Major,5,0,1,1,0,0,0,1,0.020618556701030927,0,5,82,188,141,373
4987,Nondelay,0,2015-06-05 00:00:00,Bug,0,0,0,0,Major,1,0,1,1,0,0,0,0,0,0,2,87,163,222,302
4988,Nondelay,0,2015-06-05 00:00:00,Bug,5,0,0,0,Major,1,0,1,0,0,0,0,1,0.26666666666666666,0,2,95,188,290,391
4989,Nondelay,0,2015-06-05 00:00:00,Bug,2,0,0,2,Major,0,0,1,0,0,0,0,1,0.75,0,9,2,190,299,387
4990,Nondelay,0,2015-06-05 00:00:00,NewFeature,6,0,100,0,Major,1,0,2,1,0,0,0,0,0,0,2,64,154,214,262
4991,low,4,2015-06-05 00:00:00,Bug,3,0,0,79,Critical,1,0,1,1,0,0,0,1,0.14285714285714285,0,3,57,180,9,378
4992,Nondelay,0,2015-06-05 00:00:00,NewFeature,5,0,100,0,Major,1,0,2,1,0,0,0,0,0,0,7,64,154,85,282
4993,Nondelay,0,2015-06-05 00:00:00,Task,3,0,0,2,Major,0,0,1,0,0,0,0,1,0.75,0,6,72,116,233,377
4994,Nondelay,0,2015-06-05 00:00:00,Task,0,0,0,2,Major,1,0,1,0,0,0,0,1,0.75,0,6,70,116,233,125
4995,Nondelay,0,2015-06-05 00:00:00,Task,0,0,0,2,Major,1,0,1,0,0,0,0,1,0.75,0,6,70,116,233,125
4996,Nondelay,0,2015-06-05 00:00:00,Task,0,0,0,2,Major,1,0,1,0,0,0,0,1,0.75,0,6,70,116,233,125
4997,Nondelay,0,2015-06-05 00:00:00,Task,0,0,0,2,Major,1,0,1,0,0,0,0,1,0.75,0,6,70,116,233,125
4998,Nondelay,0,2015-06-05 00:00:00,Task,0,0,0,2,Major,1,0,1,0,0,0,0,1,0.75,0,6,99,116,233,125
4999,Nondelay,0,2015-06-05 00:00:00,Task,0,0,0,2,Major,1,0,1,0,0,0,0,1,0.75,0,6,70,116,233,125
5000,Nondelay,0,2015-06-05 00:00:00,Task,0,0,0,2,Major,1,0,1,0,0,0,0,1,0.75,0,9,93,116,294,125
5001,low,2,2015-06-06 00:00:00,Bug,2,0,55,79,Major,2,0,1,0,0,0,0,1,0.015873015873015872,0,8,77,26,154,370
5002,Nondelay,0,2015-06-06 00:00:00,Bug,2,0,8,1,Major,2,1,1,0,0,0,0,1,0.009395973154362415,1,4,82,183,141,388
5003,low,3,2015-06-06 00:00:00,Bug,2,0,0,79,Critical,4,1,2,1,0,0,0,1,0.009395973154362415,1,7,98,183,221,395
5004,Nondelay,0,2015-06-06 00:00:00,Bug,2,0,8,4,Critical,1,0,1,1,0,0,0,0,0.5555555555555556,0,1,21,135,15,369
5005,Nondelay,0,2015-06-06 00:00:00,Bug,3,0,10,1,Major,1,0,1,0,0,0,0,1,0.009395973154362415,7,9,60,176,190,257
5006,Nondelay,0,2015-06-06 00:00:00,Bug,1,0,12,4,Blocker,4,0,1,0,0,0,0,1,0.009395973154362415,0,3,86,95,84,64
5007,Nondelay,0,2015-06-06 00:00:00,Bug,1,0,50,1,Major,1,0,1,0,0,0,0,1,0.009395973154362415,0,9,71,25,116,373
5008,Nondelay,0,2015-06-07 00:00:00,Bug,5,0,0,2,Major,1,0,1,1,0,0,0,1,0.5714285714285714,0,10,95,62,74,387
5009,Nondelay,0,2015-06-07 00:00:00,Bug,5,0,25,3,Blocker,2,0,1,1,0,0,0,1,0,0,9,98,156,176,80
5010,Nondelay,0,2015-06-07 00:00:00,Bug,1,0,8,2,Blocker,2,1,1,0,0,0,0,1,0.020833333333333332,4,9,82,183,48,80
5011,Nondelay,0,2015-06-07 00:00:00,Bug,1,1,0,0,Blocker,4,1,1,0,0,0,0,1,0.020833333333333332,0,3,20,120,271,347
5012,Nondelay,0,2015-06-07 00:00:00,Bug,2,0,0,4,Critical,2,0,1,0,0,0,0,1,0.009320905459387484,2,5,30,190,217,254
5013,Nondelay,0,2015-06-08 00:00:00,Bug,4,1,0,0,Major,3,0,1,1,0,0,0,1,0,0,8,97,121,215,146
5014,Nondelay,0,2015-06-08 00:00:00,Bug,5,0,0,0,Major,1,0,1,1,0,0,0,1,0,0,6,1,150,173,249
5015,Nondelay,0,2015-06-08 00:00:00,Bug,1,0,8,3,Critical,2,0,1,0,0,0,0,1,0.020618556701030927,0,2,20,162,278,343
5016,Nondelay,0,2015-06-08 00:00:00,Bug,1,0,33,0,Major,2,0,1,0,0,0,0,1,0.020618556701030927,0,2,82,188,116,312
5017,Nondelay,0,2015-06-08 00:00:00,Bug,0,2,8,3,Critical,6,0,1,0,0,0,0,1,0.020618556701030927,0,9,82,188,116,197
5018,Nondelay,0,2015-06-08 00:00:00,Bug,1,0,9,2,Blocker,2,0,1,1,0,0,0,1,0,0,1,86,174,208,311
5019,Nondelay,0,2015-06-08 00:00:00,Task,4,0,22,4,Blocker,1,0,1,1,0,0,0,1,0.5,0,9,82,170,286,80
5020,Nondelay,0,2015-06-08 00:00:00,Improvement,0,0,8,3,Critical,2,0,1,0,0,0,0,1,0.020618556701030927,0,9,82,183,229,373
5021,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,8,3,Critical,2,0,1,0,0,0,0,1,0.020618556701030927,0,9,82,183,258,373
5022,Nondelay,0,2015-06-08 00:00:00,Wish,1,0,57,4,Major,2,0,1,0,0,0,0,0,0.25,0,7,95,200,198,373
5023,Nondelay,0,2015-06-08 00:00:00,Bug,0,1,8,5,Blocker,4,0,1,0,0,0,0,1,0,0,4,68,135,159,398
5024,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,0,2,Major,2,0,2,1,0,0,0,1,0.5,0,9,94,169,300,197
5025,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,57,4,Critical,3,0,1,0,0,0,0,1,0,0,10,34,120,271,324
5026,low,1,2015-06-08 00:00:00,Bug,0,0,9,79,Blocker,1,0,1,0,0,0,0,1,0.015625,0,7,19,102,23,373
5027,Nondelay,0,2015-06-08 00:00:00,Improvement,0,0,8,3,Major,2,0,1,1,0,0,0,0,0.5806451612903226,0,9,71,175,141,197
5028,Nondelay,0,2015-06-08 00:00:00,Improvement,0,0,8,3,Major,1,0,1,1,0,0,0,1,0.14285714285714285,0,9,57,180,9,378
5029,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,0,4,Major,1,0,1,0,0,0,0,1,0.8888888888888888,0,6,99,116,233,125
5030,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,57,4,Major,2,0,1,0,0,0,0,1,0.07563025210084033,0,9,71,161,176,397
5031,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,33,0,Critical,2,0,1,1,1,0,0,0,0.020618556701030927,1,10,91,194,169,378
5032,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,0,0,Critical,1,0,2,0,0,0,0,2,0.75,0,1,75,140,230,234
5033,Nondelay,0,2015-06-08 00:00:00,Bug,6,0,0,0,Blocker,1,0,2,0,0,0,0,1,0.25,0,4,99,183,122,328
5034,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,9,2,Major,2,0,1,0,0,0,0,1,0.5833333333333334,0,10,46,194,292,322
5035,Nondelay,0,2015-06-08 00:00:00,Task,6,0,0,0,Blocker,1,0,1,0,0,0,0,1,0.5,3,10,82,197,272,391
5036,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,8,3,Major,2,0,1,1,0,0,0,1,0,0,10,97,116,273,196
5037,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,57,4,Critical,3,0,1,1,0,0,0,1,0,0,10,71,49,24,236
5038,Nondelay,0,2015-06-08 00:00:00,Task,4,0,0,0,Major,1,0,1,0,0,0,0,1,0.625,0,1,88,186,277,239
5039,Nondelay,0,2015-06-08 00:00:00,Bug,8,0,4,0,Major,1,0,2,1,0,0,0,1,0.6904761904761905,0,6,88,133,36,326
5040,Nondelay,0,2015-06-08 00:00:00,Bug,0,0,0,0,Critical,2,0,1,1,0,0,0,1,0,0,5,88,133,25,179
5041,Nondelay,0,2015-06-09 00:00:00,Bug,0,0,12,4,Blocker,4,0,1,0,0,0,0,1,0.019704433497536946,1,9,99,120,271,347
5042,Nondelay,0,2015-06-09 00:00:00,Bug,0,0,11,5,Blocker,3,0,1,0,0,0,0,1,0.019704433497536946,1,9,99,156,180,80
5043,Nondelay,0,2015-06-09 00:00:00,Bug,0,1,46,4,Critical,2,0,1,1,0,0,0,0,0,0,9,71,183,116,394
5044,Nondelay,0,2015-06-09 00:00:00,Bug,0,0,12,4,Blocker,2,0,1,1,0,0,0,1,0,0,1,75,140,264,221
5045,Nondelay,0,2015-06-09 00:00:00,Bug,1,2,46,4,Major,6,0,1,0,0,0,0,1,0.019704433497536946,0,6,94,50,280,395
5046,Nondelay,0,2015-06-09 00:00:00,Bug,0,1,11,5,Blocker,1,0,1,0,0,0,0,1,0.019704433497536946,1,9,99,33,180,298
5047,Nondelay,0,2015-06-09 00:00:00,Bug,0,1,0,3,Blocker,5,0,1,0,0,0,0,1,0.009308510638297872,0,1,87,185,239,242
5048,Nondelay,0,2015-06-09 00:00:00,Bug,0,0,8,4,Blocker,1,0,1,0,0,0,0,1,0.009308510638297872,0,10,53,180,292,304
5049,Nondelay,0,2015-06-09 00:00:00,Task,0,0,0,0,Major,1,0,1,0,0,0,0,1,0.5882352941176471,0,1,87,66,148,332
5050,Nondelay,0,2015-06-09 00:00:00,Bug,0,0,0,1,Major,1,0,2,0,0,0,0,1,0.7,0,10,95,134,227,329
5051,Nondelay,0,2015-06-09 00:00:00,Task,0,0,0,0,Major,1,0,2,0,0,0,0,2,0.7777777777777778,0,4,80,178,192,382
5052,Nondelay,0,2015-06-09 00:00:00,Task,2,0,0,3,Major,1,0,2,1,0,0,0,1,0.5555555555555556,0,10,72,150,173,355
5053,Nondelay,0,2015-06-09 00:00:00,Task,3,0,0,3,Major,1,0,2,1,0,0,0,0,0.5555555555555556,0,5,98,150,173,355
5054,Nondelay,0,2015-06-09 00:00:00,Task,3,0,0,3,Major,1,0,2,1,0,0,0,0,0.5555555555555556,0,5,8,150,173,355
5055,Nondelay,0,2015-06-09 00:00:00,Bug,0,0,46,4,Blocker,4,0,1,1,1,0,0,0,0,0,8,47,40,162,340
5056,Nondelay,0,2015-06-09 00:00:00,Bug,3,0,0,3,Major,2,0,2,1,0,0,0,1,0.5555555555555556,0,5,8,150,173,355
5057,Nondelay,0,2015-06-09 00:00:00,Bug,0,0,11,5,Critical,1,0,1,0,0,0,0,1,0,3,1,83,162,270,257
5058,Nondelay,0,2015-06-09 00:00:00,Bug,5,0,0,0,Critical,1,0,1,0,0,0,0,0,0.75,0,9,82,188,260,297
5059,Nondelay,0,2015-06-09 00:00:00,Improvement,0,0,50,1,Minor,1,0,1,0,0,0,0,1,0,0,9,71,114,211,383
5060,Nondelay,0,2015-06-09 00:00:00,Bug,0,0,0,3,Blocker,2,0,1,0,0,0,0,1,0.009308510638297872,0,7,82,195,244,373
5061,Nondelay,0,2015-06-09 00:00:00,Bug,1,0,2,0,Blocker,1,0,1,0,0,0,0,0,0.75,0,9,45,191,295,278
5062,low,5,2015-06-10 00:00:00,Bug,4,0,0,79,Critical,1,1,1,1,0,0,0,1,0,1,8,58,80,184,392
5063,Nondelay,0,2015-06-10 00:00:00,Bug,1,0,5,3,Blocker,1,0,1,1,0,0,0,1,0,1,9,82,183,48,356
5064,Nondelay,0,2015-06-10 00:00:00,Bug,1,0,10,4,Critical,2,0,1,0,0,0,0,1,0.015384615384615385,0,9,82,185,270,257
5065,Nondelay,0,2015-06-10 00:00:00,Bug,1,0,0,3,Critical,2,0,1,1,0,0,0,0,0.5,0,10,91,136,269,399
5066,Nondelay,0,2015-06-10 00:00:00,Bug,1,1,11,1,Blocker,9,0,1,1,0,0,0,1,0,0,3,99,194,245,74
5067,Nondelay,0,2015-06-10 00:00:00,Bug,1,0,10,4,Blocker,2,0,1,0,0,0,0,0,0.027303754266211604,0,8,76,187,230,366
5068,Nondelay,0,2015-06-10 00:00:00,Bug,1,0,45,1,Minor,2,0,1,0,0,0,0,0,0,0,10,71,175,8,374
5069,Nondelay,0,2015-06-10 00:00:00,Bug,0,0,2,0,Blocker,0,0,1,0,0,0,0,1,0.5151515151515151,0,4,92,200,228,88
5070,Nondelay,0,2015-06-10 00:00:00,Bug,0,0,0,1,Critical,1,0,1,0,0,0,0,1,0,0,7,75,140,230,221
5071,Nondelay,0,2015-06-10 00:00:00,Task,0,0,0,0,Major,1,0,1,0,0,0,0,1,0.8947368421052632,0,10,94,111,233,125
5072,Nondelay,0,2015-06-10 00:00:00,Bug,0,0,2,1,Critical,1,0,1,1,0,0,0,1,0.7333333333333333,0,8,80,135,297,68
5073,Nondelay,0,2015-06-10 00:00:00,Bug,0,0,0,1,Major,1,0,1,0,0,0,0,1,0,1,10,95,189,176,210
5074,Nondelay,0,2015-06-10 00:00:00,Bug,1,0,45,1,Major,1,0,1,0,0,0,0,1,0,0,6,93,74,220,389
5075,Nondelay,0,2015-06-10 00:00:00,Bug,0,0,0,1,Major,1,0,1,1,0,0,0,1,0.5,1,8,15,164,251,249
5076,Nondelay,0,2015-06-10 00:00:00,Bug,0,0,45,1,Major,1,0,1,0,0,0,0,1,0,0,4,22,175,187,271
5077,Nondelay,0,2015-06-10 00:00:00,Bug,1,0,0,7,Major,1,0,2,1,0,0,0,1,0.6923076923076923,0,4,89,93,281,398
5078,Nondelay,0,2015-06-10 00:00:00,Bug,0,0,41,3,Critical,3,0,1,0,0,0,0,1,0.015384615384615385,0,9,86,188,275,380
5079,Nondelay,0,2015-06-10 00:00:00,Bug,1,0,0,0,Major,1,0,2,1,0,0,0,1,0,0,6,89,150,297,355
5080,Nondelay,0,2015-06-10 00:00:00,Bug,0,0,8,3,Critical,3,0,1,0,0,0,0,1,0.027303754266211604,0,7,21,135,229,384
5081,Nondelay,0,2015-06-10 00:00:00,Bug,0,0,0,0,Critical,1,0,1,0,0,0,0,1,0.027303754266211604,1,1,21,184,289,395
5082,Nondelay,0,2015-06-10 00:00:00,Patch,0,0,0,1,Blocker,2,1,2,1,1,0,0,1,0.5714285714285714,0,9,93,194,146,65
