#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
2661,low,2,2013-10-31 00:00:00,Bug,2,0,4,16,Blocker,1,2,1,0,1,0,0,0,0.7006802721088435,0,7,24,50,288,331
2662,low,5,2013-10-31 00:00:00,Bug,3,0,4,16,Blocker,2,2,1,0,1,0,0,0,0.723404255319149,0,7,24,50,288,331
2663,low,2,2013-10-31 00:00:00,Bug,2,0,4,16,Blocker,1,2,1,0,1,0,0,0,0.723404255319149,0,7,52,188,288,331
2664,low,3,2013-10-31 00:00:00,Bug,2,0,0,0,Blocker,6,2,1,0,1,0,0,0,0.723404255319149,0,7,24,50,288,331
2665,low,5,2013-10-31 00:00:00,Bug,3,0,4,16,Blocker,0,2,1,0,1,0,0,0,0.723404255319149,0,7,24,145,288,331
2666,low,2,2013-10-31 00:00:00,Bug,2,0,4,16,Blocker,0,2,1,0,1,0,0,0,0.723404255319149,0,7,8,50,288,387
2667,low,12,2013-10-31 00:00:00,Bug,7,0,5,25,Blocker,6,2,1,0,1,0,0,0,0.723404255319149,1,10,72,98,267,322
2668,Nondelay,0,2013-10-31 00:00:00,Documentation,1,0,5,25,Blocker,2,0,1,0,0,0,0,0,0.717391304347826,0,5,98,145,213,351
2669,Nondelay,0,2013-10-31 00:00:00,Documentation,1,0,5,25,Blocker,1,0,1,0,0,0,0,0,0.717391304347826,0,10,56,172,266,280
2670,Nondelay,0,2013-10-31 00:00:00,Bug,1,0,4,16,Minor,1,0,1,1,0,0,0,0,0,0,2,69,132,259,330
2671,low,2,2013-10-31 00:00:00,Bug,2,0,4,16,Blocker,1,2,1,0,1,0,0,0,0.6071428571428571,0,7,93,129,271,119
2672,low,3,2013-10-31 00:00:00,Bug,2,0,4,16,Blocker,0,2,1,0,1,0,0,0,0.3958333333333333,0,7,81,142,300,197
2673,low,3,2013-10-31 00:00:00,Bug,2,0,22,20,Blocker,1,2,1,0,1,0,0,0,0.3958333333333333,0,4,36,171,165,396
2674,low,3,2013-10-31 00:00:00,Bug,2,0,22,20,Blocker,0,2,1,0,1,0,0,0,0.3958333333333333,0,5,99,177,218,319
2675,Nondelay,0,2013-10-31 00:00:00,Code Task,36,0,17,13,Trivial,7,0,1,4,0,0,0,0,0.8,1,5,45,200,299,302
2676,Nondelay,0,2013-10-31 00:00:00,Bug,6,0,27,6,Minor,3,0,1,0,3,0,0,0,0.36,1,3,94,170,278,397
2677,medium,42,2013-10-31 00:00:00,Bug,22,2,0,0,Blocker,2,0,1,0,1,0,0,0,0.03296703296703297,0,10,74,169,249,211
2678,medium,41,2013-10-31 00:00:00,Bug,22,2,0,0,Blocker,8,0,1,0,1,0,0,0,0.033707865168539325,1,7,95,173,93,395
2679,medium,40,2013-10-31 00:00:00,Bug,21,2,4,16,Blocker,0,0,1,0,1,0,0,0,0.42028985507246375,0,10,16,158,258,225
2680,medium,40,2013-10-31 00:00:00,Bug,21,2,4,16,Blocker,0,0,1,0,1,0,0,0,0.42028985507246375,1,7,65,171,153,244
2681,medium,40,2013-10-31 00:00:00,Bug,21,2,4,16,Blocker,1,0,1,0,1,0,0,0,0.056179775280898875,0,2,89,6,284,174
2682,medium,40,2013-10-31 00:00:00,Bug,21,2,4,16,Blocker,1,0,1,0,1,0,0,0,0.033707865168539325,0,8,5,197,255,169
2683,medium,39,2013-10-31 00:00:00,Bug,20,2,4,16,Blocker,0,0,1,0,1,0,0,0,0.417910447761194,0,5,92,170,167,215
2684,medium,39,2013-10-31 00:00:00,Bug,20,2,12,6,Blocker,1,0,1,0,1,0,0,0,0.417910447761194,0,4,25,44,78,377
2685,medium,39,2013-10-31 00:00:00,Bug,20,2,4,16,Blocker,0,0,1,0,1,0,0,0,0.056818181818181816,0,10,52,170,278,333
2686,medium,38,2013-10-31 00:00:00,Task,20,2,5,25,Blocker,0,0,1,0,1,0,0,0,0.6514285714285715,0,2,92,182,289,400
2687,medium,39,2013-10-31 00:00:00,Bug,20,2,12,6,Blocker,5,0,1,0,1,0,0,0,0.024096385542168676,0,2,16,179,141,115
2688,medium,38,2013-10-31 00:00:00,Bug,20,2,4,16,Blocker,1,0,1,0,1,0,0,0,0.024096385542168676,0,6,55,180,276,46
2689,medium,39,2013-10-31 00:00:00,Bug,20,2,0,0,Blocker,2,0,1,0,1,0,0,0,0.024096385542168676,0,10,74,172,146,211
2690,medium,39,2013-10-31 00:00:00,Bug,20,1,4,16,Blocker,10,0,1,0,1,0,0,0,0.024096385542168676,0,2,94,88,197,144
2691,medium,40,2013-10-31 00:00:00,Bug,21,2,0,0,Blocker,3,1,1,0,1,0,0,0,0.024096385542168676,2,5,59,193,127,92
2692,medium,38,2013-10-31 00:00:00,Bug,20,2,4,16,Blocker,1,0,1,0,1,0,0,0,0.024096385542168676,0,10,35,188,284,375
2693,medium,38,2013-10-31 00:00:00,Bug,20,2,4,16,Blocker,3,0,1,0,1,0,0,0,0.024691358024691357,0,9,58,191,186,174
2694,medium,38,2013-10-31 00:00:00,Bug,20,1,4,16,Blocker,7,0,1,0,1,0,0,0,0.024691358024691357,0,8,100,166,278,378
2695,medium,38,2013-10-31 00:00:00,Bug,20,2,12,6,Blocker,6,0,1,0,1,0,0,0,0.025,0,6,82,148,64,27
2696,medium,35,2013-10-31 00:00:00,Bug,18,2,50,3,Blocker,2,0,1,0,1,0,0,0,0.046511627906976744,0,4,16,124,202,273
2697,medium,39,2013-10-31 00:00:00,Bug,20,2,12,6,Blocker,9,1,1,0,1,0,0,0,0.046511627906976744,0,10,92,181,294,385
2698,medium,35,2013-10-31 00:00:00,Task,18,2,22,20,Blocker,1,0,1,0,1,0,0,0,0.6,0,4,16,170,37,346
2699,medium,34,2013-10-31 00:00:00,Bug,18,2,22,20,Blocker,0,0,1,0,1,0,0,0,0.5897435897435898,0,4,94,161,101,273
2700,medium,35,2013-10-31 00:00:00,Bug,18,2,12,6,Blocker,1,0,1,0,1,0,0,0,0.6363636363636364,0,8,87,125,277,219
2701,medium,34,2013-10-31 00:00:00,Bug,18,2,4,16,Blocker,0,0,1,0,1,0,0,0,0.047058823529411764,0,7,97,167,252,177
2702,medium,34,2013-10-31 00:00:00,Improvement,18,2,5,25,Blocker,1,0,1,0,1,0,0,0,0.6494252873563219,0,10,83,70,239,370
2703,medium,35,2013-10-31 00:00:00,Bug,18,2,12,6,Blocker,5,0,1,0,1,0,0,0,0.25,0,7,47,193,200,341
2704,medium,33,2013-10-31 00:00:00,Bug,17,2,22,20,Blocker,0,0,1,0,1,0,0,0,0.5789473684210527,0,10,52,39,243,383
2705,medium,33,2013-10-31 00:00:00,Task,17,2,12,6,Blocker,2,0,1,0,1,0,0,0,0.6511627906976745,0,5,50,179,30,365
2706,medium,33,2013-10-31 00:00:00,Task,17,2,22,20,Blocker,0,0,1,0,1,0,0,0,0.04878048780487805,0,10,67,200,249,331
2707,medium,33,2013-10-31 00:00:00,Task,17,2,22,20,Blocker,2,0,1,0,1,0,0,0,0.04878048780487805,0,4,93,124,1,397
2708,medium,35,2013-10-31 00:00:00,Bug,18,1,12,6,Blocker,7,0,1,0,1,0,0,0,0.04878048780487805,0,4,25,44,78,377
2709,medium,32,2013-10-31 00:00:00,Bug,17,2,12,6,Blocker,1,0,1,0,1,0,0,0,0.4153846153846154,0,7,84,137,93,387
2710,medium,32,2013-10-31 00:00:00,Bug,17,2,4,16,Blocker,0,0,1,0,1,0,0,0,0.4153846153846154,0,10,91,141,221,239
2711,medium,32,2013-10-31 00:00:00,Bug,17,1,4,16,Blocker,7,0,1,0,1,0,0,0,0.05063291139240506,0,4,33,72,295,393
2712,medium,32,2013-10-31 00:00:00,Bug,17,2,4,16,Blocker,0,0,1,0,1,0,0,0,0.6588235294117647,0,2,78,113,272,262
2713,medium,31,2013-10-31 00:00:00,Task,16,2,22,20,Blocker,0,0,1,0,1,0,0,0,0.05063291139240506,0,6,78,196,101,230
2714,medium,38,2013-10-31 00:00:00,Bug,20,1,4,16,Blocker,6,0,1,0,1,0,0,0,0.02666666666666667,0,5,16,194,206,200
2715,medium,32,2013-10-31 00:00:00,Bug,19,1,4,16,Blocker,3,0,1,0,1,0,0,0,0.02666666666666667,0,6,82,196,163,298
2716,medium,31,2013-10-31 00:00:00,Bug,19,2,4,16,Blocker,2,0,1,0,1,0,0,0,0.02666666666666667,0,10,74,199,264,379
2717,medium,32,2013-10-31 00:00:00,Bug,17,2,0,0,Blocker,2,0,1,0,1,0,0,0,0.6588235294117647,0,6,75,70,184,92
2718,medium,31,2013-10-31 00:00:00,Bug,19,2,4,16,Blocker,2,0,1,0,1,0,0,0,0.02666666666666667,0,6,77,200,127,388
2719,medium,31,2013-10-31 00:00:00,Bug,19,2,4,16,Blocker,5,0,1,0,1,0,0,0,0.02666666666666667,0,6,75,44,78,377
2720,medium,31,2013-10-31 00:00:00,Task,16,2,22,20,Blocker,0,0,1,0,1,0,0,0,0.05063291139240506,0,6,95,194,205,378
2721,medium,31,2013-10-31 00:00:00,Bug,16,2,22,20,Blocker,4,0,1,0,1,0,0,0,0.0273972602739726,0,2,82,148,279,144
2722,medium,31,2013-10-31 00:00:00,Bug,19,2,4,16,Blocker,1,0,1,0,1,0,0,0,0.0273972602739726,0,5,99,137,123,277
2723,medium,31,2013-10-31 00:00:00,Bug,19,2,4,16,Blocker,1,0,1,0,1,0,0,0,0.029411764705882353,0,8,75,130,294,371
2724,medium,39,2013-10-31 00:00:00,Bug,17,2,4,16,Blocker,7,0,1,0,1,0,0,0,0.029411764705882353,0,9,93,143,259,52
2725,medium,31,2013-10-31 00:00:00,Bug,19,2,4,16,Blocker,2,0,1,0,1,0,0,0,0.029411764705882353,0,8,100,186,273,400
2726,medium,31,2013-10-31 00:00:00,Bug,19,2,12,6,Blocker,2,0,1,0,1,0,0,0,0.029411764705882353,0,4,27,160,137,284
2727,medium,31,2013-10-31 00:00:00,Bug,19,2,4,16,Blocker,2,0,1,0,1,0,0,0,0.029411764705882353,0,7,59,67,300,323
2728,medium,31,2013-10-31 00:00:00,Bug,16,2,5,25,Blocker,1,0,1,0,1,0,0,0,0.6568047337278107,0,6,42,137,145,118
2729,medium,39,2013-10-31 00:00:00,Bug,17,2,4,16,Blocker,9,0,1,0,1,0,0,0,0.03076923076923077,0,7,87,171,250,390
2730,medium,31,2013-10-31 00:00:00,Improvement,16,2,4,16,Blocker,2,0,1,0,1,0,0,0,0.6607142857142857,0,4,11,61,273,282
2731,medium,31,2013-10-31 00:00:00,Bug,16,2,22,20,Blocker,8,0,1,0,1,0,0,0,0.26666666666666666,0,9,99,54,234,147
2732,medium,39,2013-10-31 00:00:00,Bug,18,1,5,25,Blocker,19,0,1,0,1,0,0,0,0.03076923076923077,0,5,97,169,221,248
2733,medium,31,2013-10-31 00:00:00,Bug,16,2,0,0,Blocker,1,0,1,0,1,0,0,0,0.03076923076923077,0,10,86,172,249,167
2734,medium,25,2013-10-31 00:00:00,Bug,13,2,100,2,Blocker,5,2,1,0,1,0,0,0,0.21428571428571427,0,8,66,186,67,20
2735,medium,25,2013-10-31 00:00:00,Task,13,2,4,16,Blocker,1,2,1,0,1,0,0,0,0.6111111111111112,0,10,16,31,269,300
2736,medium,25,2013-10-31 00:00:00,Task,13,2,4,16,Blocker,1,2,1,0,1,0,0,0,0.6111111111111112,0,3,16,124,268,13
2737,medium,32,2013-10-31 00:00:00,Task,17,2,5,25,Blocker,0,0,1,0,1,0,0,0,0.6586826347305389,0,10,71,95,151,395
2738,medium,24,2013-10-31 00:00:00,Bug,13,2,4,16,Blocker,0,2,1,0,1,0,0,0,0.05128205128205128,0,1,64,21,91,385
2739,medium,24,2013-10-31 00:00:00,Task,13,2,4,16,Blocker,0,2,1,0,1,0,0,0,0.40625,0,1,94,190,285,296
2740,medium,25,2013-10-31 00:00:00,Bug,13,2,50,3,Blocker,3,2,1,0,1,0,0,0,0.03896103896103896,0,4,51,124,259,387
2741,high,75,2013-10-31 00:00:00,Improvement,38,1,0,0,Critical,0,0,1,0,0,0,0,0,0.6626506024096386,0,1,87,67,124,222
2742,medium,21,2013-10-31 00:00:00,Bug,11,2,5,25,Blocker,1,2,1,0,1,0,0,0,0.04,0,3,51,124,183,372
2743,medium,21,2013-10-31 00:00:00,Task,11,2,4,16,Blocker,2,2,1,0,1,0,0,0,0.04,2,6,75,134,283,252
2744,medium,21,2013-10-31 00:00:00,NewFeature,11,2,22,20,Blocker,4,2,1,0,1,0,0,0,0.041666666666666664,0,3,76,187,202,281
2745,medium,21,2013-10-31 00:00:00,NewFeature,11,2,22,20,Blocker,1,2,1,0,1,0,0,0,0.041666666666666664,1,10,90,137,202,307
2746,medium,20,2013-10-31 00:00:00,Bug,11,2,22,20,Blocker,1,2,1,0,1,0,0,0,0.6,0,4,80,198,288,360
2747,medium,20,2013-10-31 00:00:00,Bug,11,2,4,16,Blocker,0,2,1,0,1,0,0,0,0.3968253968253968,0,2,68,189,289,325
2748,medium,21,2013-10-31 00:00:00,Bug,11,2,22,20,Blocker,2,2,1,0,1,0,0,0,0.041666666666666664,0,9,18,129,294,184
2749,medium,20,2013-10-31 00:00:00,Improvement,11,2,4,16,Blocker,1,2,1,0,1,0,0,0,0.03125,0,10,16,158,258,13
2750,medium,20,2013-10-31 00:00:00,Improvement,11,2,4,16,Blocker,1,2,1,0,1,0,0,0,0.03125,0,7,77,123,258,231
2751,medium,19,2013-10-31 00:00:00,Bug,10,2,4,16,Blocker,3,2,1,0,1,0,0,0,0.03125,0,8,81,140,113,337
2752,medium,25,2013-10-31 00:00:00,Task,13,2,22,20,Blocker,9,2,1,0,1,0,0,0,0.03125,1,6,40,199,258,296
2753,low,3,2013-11-01 00:00:00,Documentation,2,0,16,43,Blocker,1,2,1,0,1,0,0,0,0.7214285714285714,0,10,81,37,289,400
2754,Nondelay,0,2013-11-01 00:00:00,Task,0,0,50,23,Blocker,1,0,1,0,0,0,0,0,0.6,0,7,77,137,176,305
2755,Nondelay,0,2013-11-01 00:00:00,Bug,14,0,0,0,Minor,2,0,1,1,0,0,0,0,0.3673469387755102,0,8,78,153,191,52
2756,Nondelay,0,2013-11-04 00:00:00,Bug,6,0,17,14,Minor,5,1,1,1,0,0,0,1,0,0,2,97,105,290,98
2757,Nondelay,0,2013-11-05 00:00:00,Bug,0,0,0,2,Minor,0,0,1,0,0,0,0,4,0.5555555555555556,0,7,56,168,199,341
2758,Nondelay,0,2013-11-05 00:00:00,Bug,1,1,27,7,Minor,8,0,1,2,0,0,0,1,0.3684210526315789,1,10,76,145,278,337
2759,Nondelay,0,2013-11-05 00:00:00,Bug,7,0,26,8,Trivial,4,1,1,1,0,0,0,2,0,0,1,81,89,103,103
2760,Nondelay,0,2013-11-05 00:00:00,Bug,18,0,26,8,Trivial,4,2,1,1,0,0,0,2,0,0,2,81,89,103,103
2761,Nondelay,0,2013-11-05 00:00:00,Bug,0,0,28,4,Major,5,0,1,1,0,0,0,1,0.14285714285714285,0,1,17,126,60,281
2762,Nondelay,0,2013-11-05 00:00:00,Bug,0,0,0,2,Minor,1,0,1,0,0,0,0,4,0.5555555555555556,0,8,55,11,92,375
2763,Nondelay,0,2013-11-06 00:00:00,Task,1,0,0,0,Minor,2,0,1,0,0,0,0,1,0.6363636363636364,0,10,96,116,252,342
2764,Nondelay,0,2013-11-07 00:00:00,Story,6,0,8,3,Major,2,0,1,0,1,0,0,0,0.1276595744680851,0,2,55,168,209,278
2765,Nondelay,0,2013-11-07 00:00:00,Bug,6,0,8,3,Trivial,2,0,1,1,0,0,0,0,0.1276595744680851,0,10,65,182,167,181
2766,Nondelay,0,2013-11-07 00:00:00,Improvement,0,0,27,5,Minor,4,0,1,0,0,0,0,1,0.5652173913043478,0,1,37,129,204,124
2767,Nondelay,0,2013-11-07 00:00:00,Improvement,0,0,27,5,Minor,1,0,1,0,0,0,0,1,0.5652173913043478,0,2,70,48,204,124
2768,Nondelay,0,2013-11-07 00:00:00,Improvement,2,0,27,5,Minor,5,0,1,0,0,0,0,1,0.5652173913043478,0,8,66,176,204,124
2769,Nondelay,0,2013-11-07 00:00:00,Bug,0,0,27,5,Minor,1,0,1,0,0,0,0,1,0.5652173913043478,0,1,73,121,204,124
2770,Nondelay,0,2013-11-07 00:00:00,Improvement,1,0,27,5,Minor,3,0,1,0,0,0,0,1,0.5652173913043478,0,4,66,162,11,124
2771,low,8,2013-11-08 00:00:00,Improvement,352,0,17,15,Minor,7,2,1,1,1,0,0,0,0.3181818181818182,0,3,94,182,291,270
2772,Nondelay,0,2013-11-08 00:00:00,Code Task,105,0,46,61,Minor,0,0,1,0,0,0,0,0,0.6751592356687898,0,8,98,159,288,331
2773,Nondelay,0,2013-11-10 00:00:00,Bug,0,0,18,16,Blocker,5,0,1,0,0,0,0,0,0.8214285714285714,0,1,79,164,269,343
2774,Nondelay,0,2013-11-11 00:00:00,Bug,22,0,57,0,Major,6,0,1,1,0,0,0,4,0,0,3,100,52,289,389
2775,Nondelay,0,2013-11-11 00:00:00,Bug,0,0,18,17,Minor,1,0,1,0,0,0,0,0,0.8076923076923077,0,10,86,184,286,396
2776,Nondelay,0,2013-11-12 00:00:00,Bug,3,0,8,5,Major,2,0,1,0,0,0,0,0,0.12244897959183673,0,8,97,98,210,358
2777,Nondelay,0,2013-11-12 00:00:00,Bug,301,0,26,7,Minor,9,0,1,2,0,0,0,4,0.2903225806451613,0,8,98,180,193,346
2778,medium,23,2013-11-12 00:00:00,Bug,0,2,0,2,Major,3,2,1,1,1,0,0,1,0.125,0,5,80,115,222,343
2779,Nondelay,0,2013-11-13 00:00:00,Code Task,0,0,25,9,Minor,6,0,1,0,0,0,0,1,0.37662337662337664,0,8,50,164,283,338
2780,Nondelay,0,2013-11-13 00:00:00,Bug,3,0,18,16,Minor,1,0,1,0,2,0,0,1,0.37662337662337664,0,3,92,182,250,304
2781,medium,42,2013-11-13 00:00:00,Bug,0,2,33,3,Minor,1,0,1,1,1,0,0,1,0.30434782608695654,0,4,73,10,245,382
2782,Nondelay,0,2013-11-14 00:00:00,Improvement,0,0,0,0,Minor,3,0,1,0,0,0,0,0,0.11764705882352941,0,4,35,122,263,309
2783,Nondelay,0,2013-11-14 00:00:00,Task,136,0,46,53,Blocker,2,0,1,3,0,0,0,0,0.6666666666666666,0,10,71,181,243,326
2784,Nondelay,0,2013-11-15 00:00:00,Bug,5,0,50,4,Major,2,0,1,0,6,0,0,3,0.3670886075949367,0,6,49,55,282,387
2785,Nondelay,0,2013-11-15 00:00:00,Bug,5,0,50,4,Minor,2,0,1,0,3,0,0,3,0.3670886075949367,0,3,11,116,274,160
2786,Nondelay,0,2013-11-15 00:00:00,Bug,0,0,0,1,Major,3,0,1,1,0,0,0,1,0.1111111111111111,0,4,80,165,279,168
2787,Nondelay,0,2013-11-16 00:00:00,Story,1,0,7,1,Major,2,0,1,0,0,0,0,0,0.12,0,9,100,182,233,129
2788,Nondelay,0,2013-11-16 00:00:00,Story,3,1,40,0,Major,4,0,1,0,0,0,0,0,0.12,4,10,64,149,116,380
2789,Nondelay,0,2013-11-16 00:00:00,Story,3,0,40,0,Major,2,0,1,0,0,0,0,0,0.12,0,2,82,163,116,60
2790,Nondelay,0,2013-11-16 00:00:00,Bug,6,0,0,0,Minor,2,0,1,1,0,0,0,0,0.11764705882352941,0,10,57,1,245,358
2791,Nondelay,0,2013-11-17 00:00:00,Bug,11,0,17,16,Major,9,1,2,2,0,0,0,1,0,0,1,94,169,269,376
2792,Nondelay,0,2013-11-18 00:00:00,Bug,2,0,7,1,Minor,2,0,1,0,0,0,0,0,0.11320754716981132,1,6,36,159,186,376
2793,low,1,2013-11-18 00:00:00,Story,3,1,7,1,Major,6,2,2,1,1,0,0,0,0.11320754716981132,1,4,92,179,239,60
2794,Nondelay,0,2013-11-18 00:00:00,Story,0,0,7,1,Major,3,0,1,0,0,0,0,0,0.11320754716981132,0,6,87,147,240,298
2795,Nondelay,0,2013-11-19 00:00:00,Story,6,1,10,2,Major,5,0,1,0,0,0,0,0,0.10714285714285714,1,2,29,122,197,326
2796,Nondelay,0,2013-11-19 00:00:00,Bug,10,1,17,17,Trivial,5,0,1,1,0,0,0,0,0.8148148148148148,0,10,39,199,269,389
2797,Nondelay,0,2013-11-19 00:00:00,Improvement,0,0,26,10,Major,2,0,1,1,0,0,0,1,0.15789473684210525,0,3,75,126,256,400
2798,Nondelay,0,2013-11-19 00:00:00,Bug,0,0,12,12,Minor,5,0,1,1,0,0,0,1,0,0,9,95,76,16,365
2799,Nondelay,0,2013-11-20 00:00:00,Bug,99,0,45,48,Minor,0,0,1,0,0,0,0,0,0.03125,0,8,5,113,243,347
2800,Nondelay,0,2013-11-23 00:00:00,Bug,0,0,24,10,Minor,1,0,1,1,0,0,0,1,0.7931034482758621,0,4,11,61,137,90
2801,Nondelay,0,2013-11-25 00:00:00,Bug,0,0,0,0,Minor,3,0,1,1,1,0,0,1,0,0,5,40,196,228,146
2802,Nondelay,0,2013-11-25 00:00:00,Bug,0,0,53,4,Minor,1,0,1,1,0,0,0,7,0.8064516129032258,0,4,52,198,275,314
2803,Nondelay,0,2013-11-25 00:00:00,Bug,0,0,12,13,Minor,2,0,1,1,0,0,0,0,0.25,0,10,96,173,299,210
2804,Nondelay,0,2013-11-26 00:00:00,Bug,1,0,33,4,Major,2,0,1,1,0,0,0,1,0,0,8,29,106,298,296
2805,Nondelay,0,2013-11-26 00:00:00,Bug,63,0,26,11,Trivial,4,1,1,2,0,0,0,1,0.2962962962962963,0,3,56,136,238,88
2806,Nondelay,0,2013-11-27 00:00:00,Improvement,4,0,0,6,Minor,8,0,1,1,0,0,0,0,0,0,8,96,149,274,109
2807,Nondelay,0,2013-11-27 00:00:00,Bug,0,0,24,6,Major,1,0,1,1,1,0,0,1,0,0,9,66,187,155,326
2808,Nondelay,0,2013-12-01 00:00:00,Improvement,2,0,0,4,Minor,2,0,1,1,0,0,0,1,0.5,0,10,81,177,284,366
2809,Nondelay,0,2013-12-02 00:00:00,Improvement,0,0,25,10,Minor,3,0,1,1,0,0,0,4,0,0,2,84,195,292,341
2810,Nondelay,0,2013-12-02 00:00:00,Bug,0,0,25,10,Minor,2,0,2,1,0,0,0,2,0,1,3,90,178,38,254
2811,Nondelay,0,2013-12-02 00:00:00,Improvement,245,0,0,2,Minor,3,0,1,1,0,0,0,0,0.5609756097560976,0,8,49,167,255,339
2812,Nondelay,0,2013-12-04 00:00:00,Bug,4,1,0,0,Critical,3,0,1,1,0,0,0,0,0.06666666666666667,0,5,33,169,199,350
2813,Nondelay,0,2013-12-04 00:00:00,Improvement,8,0,17,20,Minor,1,0,1,0,0,0,0,0,0.6511627906976745,0,1,77,177,253,395
2814,Nondelay,0,2013-12-04 00:00:00,Bug,8,0,25,12,Minor,5,0,2,1,1,0,0,2,0.8,0,7,88,9,300,207
2815,Nondelay,0,2013-12-04 00:00:00,Improvement,169,0,0,0,Minor,4,0,1,1,0,0,0,1,0,0,5,100,170,286,387
2816,Nondelay,0,2013-12-04 00:00:00,Bug,0,0,52,2,Minor,1,0,1,0,0,0,0,3,0.8125,0,7,72,55,206,376
2817,Nondelay,0,2013-12-05 00:00:00,Bug,162,0,0,2,Major,14,1,1,4,1,0,0,2,0.2857142857142857,0,10,39,169,40,276
2818,Nondelay,0,2013-12-06 00:00:00,Bug,0,0,16,13,Minor,2,0,1,1,0,0,0,1,0.8214285714285714,0,1,21,185,299,399
2819,Nondelay,0,2013-12-11 00:00:00,Improvement,279,0,26,4,Minor,6,0,1,1,1,0,0,1,0,0,1,38,198,173,329
2820,Nondelay,0,2013-12-11 00:00:00,Bug,2,0,16,13,Trivial,3,0,2,2,0,0,0,0,0.8275862068965517,1,5,78,180,219,237
2821,Nondelay,0,2013-12-11 00:00:00,Bug,34,0,51,1,Major,2,0,2,1,0,0,0,3,0.8181818181818182,0,10,89,171,284,226
2822,Nondelay,0,2013-12-11 00:00:00,Bug,25,0,51,1,Major,2,0,1,0,0,0,0,3,0.8181818181818182,0,10,47,171,299,339
2823,Nondelay,0,2013-12-11 00:00:00,Bug,5,0,51,1,Major,3,0,1,1,0,0,0,3,0.8181818181818182,0,10,94,165,286,342
2824,Nondelay,0,2013-12-11 00:00:00,Documentation,99,0,0,2,Minor,8,0,1,1,0,0,0,0,0.3103448275862069,0,10,95,189,269,284
2825,low,4,2013-12-12 00:00:00,Bug,0,0,25,10,Minor,6,2,1,0,1,0,0,1,0.75,0,6,99,196,272,269
2826,high,94,2013-12-12 00:00:00,Bug,48,1,53,4,Blocker,0,0,1,0,0,0,0,0,0.05154639175257732,1,3,16,124,92,374
2827,high,94,2013-12-12 00:00:00,Bug,48,1,53,4,Blocker,1,0,1,1,0,0,0,0,0.05154639175257732,0,3,16,124,202,97
2828,Nondelay,0,2013-12-16 00:00:00,Code Task,8,0,16,14,Minor,3,0,1,1,0,0,0,0,0.8333333333333334,0,4,99,19,62,363
2829,Nondelay,0,2013-12-17 00:00:00,Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,0,0.3333333333333333,0,7,69,185,151,351
2830,Nondelay,0,2013-12-18 00:00:00,Bug,21,0,0,0,Major,4,0,1,1,1,0,0,1,0,0,2,92,93,158,364
2831,Nondelay,0,2013-12-18 00:00:00,Improvement,45,0,1,18,Minor,3,0,1,1,0,0,0,0,0.06451612903225806,0,7,45,175,45,400
2832,low,11,2013-12-19 00:00:00,Documentation,88,0,0,0,Minor,2,2,0,0,1,0,0,0,0,0,10,87,136,243,388
2833,Nondelay,0,2013-12-19 00:00:00,Bug,41,0,17,18,Blocker,1,1,1,0,0,0,0,0,0.6534090909090909,0,10,89,150,285,353
2834,Nondelay,0,2013-12-19 00:00:00,Bug,8,0,3,1,Critical,4,0,1,2,1,0,0,1,0.8210526315789474,1,1,56,51,2,56
2835,Nondelay,0,2013-12-20 00:00:00,Bug,30,0,49,4,Minor,2,0,1,0,0,0,0,0,0.8333333333333334,0,6,98,179,99,332
2836,Nondelay,0,2013-12-20 00:00:00,Bug,9,0,45,10,Blocker,3,0,1,0,0,0,0,0,0.655367231638418,0,2,16,124,212,273
2837,Nondelay,0,2013-12-20 00:00:00,Bug,0,0,45,10,Critical,0,0,1,0,0,0,0,0,0.43661971830985913,0,7,78,129,12,362
2838,Nondelay,0,2013-12-20 00:00:00,Bug,0,0,45,10,Blocker,0,0,1,0,0,0,0,0,0.43661971830985913,0,7,76,129,295,312
2839,Nondelay,0,2013-12-20 00:00:00,Bug,86,0,45,10,Blocker,0,0,1,1,0,0,0,0,0.05555555555555555,0,4,16,185,295,387
2840,Nondelay,0,2013-12-23 00:00:00,Bug,82,0,44,12,Blocker,0,0,1,1,0,0,0,0,0.6097560975609756,0,7,90,111,296,389
2841,Nondelay,0,2013-12-24 00:00:00,Improvement,10,0,44,13,Blocker,1,0,1,0,0,0,0,0,0.054945054945054944,0,6,85,193,233,193
2842,Nondelay,0,2014-01-02 00:00:00,Improvement,2,0,16,18,Minor,0,0,1,0,1,0,0,0,0.651685393258427,0,6,84,196,280,367
2843,Nondelay,0,2014-01-02 00:00:00,Improvement,64,0,16,18,Blocker,0,1,1,1,0,0,0,0,0.651685393258427,0,10,69,70,46,391
2844,Nondelay,0,2014-01-08 00:00:00,Bug,131,0,54,5,Blocker,1,0,1,0,0,0,0,0,0.5952380952380952,1,4,96,197,285,377
2845,Nondelay,0,2014-01-08 00:00:00,Bug,11,0,0,0,Critical,11,1,1,1,0,0,0,1,0.5454545454545454,0,4,80,115,222,377
2846,Nondelay,0,2014-01-08 00:00:00,Bug,151,0,35,3,Major,5,0,1,1,2,0,0,2,0.35802469135802467,1,3,32,99,256,150
