issuekey,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,ProgressTime,RemainingDay,topic_10,topic_100,topic_200,topic_300,topic_400
CRUC-249,64,"2008-02-05 00:00:00",Improvement,0,1,0,0,Major,0,0,1,0,0,0,0,1,0,0,0,1,7,96,80,261,103
CRUC-242,44,"2008-02-05 00:00:00",NewFeature,0,0,0,1,Major,0,0,1,1,0,0,0,0,0,0,0,20,6,29,187,267,380
CRUC-241,44,"2008-02-05 00:00:00",Bug,0,1,0,1,Minor,1,0,1,1,0,0,0,0,0,0,0,20,9,65,182,205,110
CSI-94,0,"2008-02-06 00:00:00",Improvement,0,0,0,1,Major,3,0,1,1,0,0,0,0,0,0,0,2,4,76,168,220,395
CRUC-243,1,"2008-02-06 00:00:00",Bug,0,0,100,2,Major,0,0,1,0,0,0,0,1,0,0,0,0,6,88,193,270,191
JRA-14405,0,"2008-02-06 00:00:00",Bug,5,0,2,18,Minor,1,0,1,1,1,0,0,2,0,0,5,79,3,97,184,260,366
JRA-14404,0,"2008-02-06 00:00:00",Bug,1,0,2,18,Major,1,0,1,1,0,0,0,1,0,0,1,83,10,78,200,242,324
JRA-14419,0,"2008-02-07 00:00:00",Suggestion,191,0,35,34,NULL,3,0,1,1,1,0,0,0,0,0,572,35,10,44,183,230,206
JRA-14416,0,"2008-02-07 00:00:00",Bug,1,1,37,8,Critical,1,1,1,1,0,0,0,1,0,0,5,602,10,20,180,296,399
JRA-14414,0,"2008-02-07 00:00:00",Bug,0,0,3,9,Major,0,0,1,1,1,0,0,1,0,0,1,13,3,98,166,177,107
JRA-14413,0,"2008-02-07 00:00:00",Bug,0,0,3,9,Critical,0,1,1,1,0,0,0,1,0.5555555555555556,0,0,14,10,80,108,243,389
CWD-790,0,"2008-02-07 00:00:00",Improvement,0,0,9,6,Major,1,0,1,0,0,0,0,1,0.3,0,0,25,4,89,186,221,359
CRUC-244,0,"2008-02-07 00:00:00",Bug,0,0,25,4,Major,0,0,1,1,2,0,0,2,0,0,62,147,6,90,168,223,298
CRUC-248,44,"2008-02-08 00:00:00",NewFeature,0,0,100,4,Minor,0,0,1,1,2,0,0,1,0,0,14,3,7,70,181,241,347
CRUC-247,45,"2008-02-08 00:00:00",NewFeature,0,1,400,4,Major,0,0,1,1,0,0,0,0,0.5,0,0,17,9,80,147,191,349
CRUC-246,44,"2008-02-08 00:00:00",Bug,0,0,100,4,Major,2,0,1,1,1,0,0,1,0,0,2,15,6,96,187,293,103
JRA-14423,0,"2008-02-08 00:00:00",Bug,0,0,5,10,Blocker,0,0,1,1,0,0,0,1,0.275,0,2,173,8,27,199,200,176
CWD-800,0,"2008-02-08 00:00:00",Bug,0,0,8,9,Major,0,0,1,0,0,0,0,1,0.3137254901960784,0,0,24,2,40,166,114,336
CWD-799,0,"2008-02-08 00:00:00",Bug,0,0,8,9,Minor,0,0,1,0,0,0,0,1,0.3137254901960784,0,0,24,2,40,166,174,76
CWD-798,0,"2008-02-08 00:00:00",Bug,0,0,8,9,Minor,0,0,1,0,0,0,0,1,0.3137254901960784,0,0,24,7,40,166,114,315
CWD-806,0,"2008-02-10 00:00:00",Bug,0,0,33,3,Major,0,0,1,0,0,0,0,1,0.09090909090909091,0,0,22,3,72,11,283,185
CWD-805,0,"2008-02-10 00:00:00",Bug,0,0,33,3,Major,1,0,1,1,0,0,0,0,0.09090909090909091,0,0,22,10,88,137,197,356
JRA-14430,0,"2008-02-11 00:00:00",Suggestion,104,0,0,0,NULL,2,0,1,1,1,0,0,0,0.025,1,311,105,6,47,29,34,243
CWD-807,0,"2008-02-11 00:00:00",Improvement,1698,0,0,7,Minor,0,0,1,1,0,0,0,0,0,0,1698,17,10,90,126,281,312
CLOUD-452,0,"2008-02-11 00:00:00",Improvement,0,0,91,10,Major,0,0,0,0,0,0,0,0,0,2,0,1,6,77,141,164,248
CLOUD-454,0,"2008-02-12 00:00:00",Improvement,0,0,84,11,Major,0,0,0,0,0,0,0,0,0,0,0,1,3,77,6,258,276
JRA-14436,0,"2008-02-12 00:00:00",Suggestion,7,0,5,6,NULL,0,0,1,1,0,0,0,1,0.4117647058823529,0,19,152,10,50,76,292,313
CWD-818,0,"2008-02-12 00:00:00",Bug,0,0,0,1,Minor,0,0,1,0,0,0,0,1,0,0,0,20,8,32,109,271,312
CWD-817,0,"2008-02-12 00:00:00",Improvement,0,0,25,9,Major,1,0,1,0,0,0,0,1,0,0,0,20,10,51,113,203,279
CWD-830,0,"2008-02-13 00:00:00",Task,1,0,50,2,Major,1,0,1,1,0,0,0,1,0.21428571428571427,0,1,18,10,97,8,292,331
CWD-829,0,"2008-02-13 00:00:00",Bug,0,0,8,10,Major,0,0,1,0,1,0,0,1,0.35185185185185186,0,0,19,10,88,137,276,276
CWD-828,0,"2008-02-13 00:00:00",Bug,0,0,8,10,Major,0,0,1,0,0,0,0,1,0.35185185185185186,0,0,19,10,91,197,286,392
CWD-824,0,"2008-02-13 00:00:00",Improvement,0,0,21,10,Major,0,0,1,0,0,0,0,0,0.5783132530120482,0,0,19,10,59,37,85,396
CWD-823,0,"2008-02-13 00:00:00",Improvement,0,0,21,10,Major,0,0,1,0,0,0,0,0,0.5783132530120482,0,0,19,10,91,123,95,152
CWD-822,0,"2008-02-13 00:00:00",Improvement,0,0,12,27,Major,0,0,1,0,0,0,0,0,0.5783132530120482,0,0,19,1,99,198,292,367
CSI-96,17,"2008-02-13 00:00:00",Task,0,0,150,1,Major,0,0,1,0,0,0,0,1,0,0,0,9,8,91,175,191,343
CRUC-254,9,"2008-02-13 00:00:00",Improvement,0,0,0,0,Major,3,0,1,1,2,0,0,0,0,0,4,499,8,86,97,6,349
CRUC-255,1,"2008-02-14 00:00:00",Bug,3,1,100,2,Minor,1,0,1,1,1,0,0,1,0,0,3,276,7,52,156,289,352
CWD-837,0,"2008-02-14 00:00:00",Improvement,0,0,12,1,Major,3,0,1,1,2,0,0,1,0.2,1,1004,17,4,61,189,60,338
JRA-14459,0,"2008-02-15 00:00:00",Bug,6,0,5,5,Trivial,2,0,1,1,1,0,0,1,0.5,0,17,151,9,26,193,190,365
CWD-838,0,"2008-02-15 00:00:00",Bug,0,0,7,11,Major,0,0,1,0,1,0,0,1,0.375,0,0,17,10,88,186,292,174
JRA-14466,66,"2008-02-18 00:00:00",Suggestion,0,0,0,0,NULL,1,0,1,0,0,0,0,1,0.18518518518518517,1,0,165,4,22,183,127,234
JRA-14463,0,"2008-02-18 00:00:00",Suggestion,944,1,0,3,NULL,3,0,1,1,0,0,0,0,0.023809523809523808,1,708,71,10,40,60,168,139
CWD-844,0,"2008-02-18 00:00:00",Improvement,0,0,13,9,Major,0,0,1,1,0,0,0,1,0.36363636363636365,1,11,293,4,99,186,256,167
CSI-100,0,"2008-02-18 00:00:00",Bug,0,0,0,8,Critical,1,0,1,1,1,0,0,0,0.25,0,17,15,6,99,199,285,350
CSI-98,5,"2008-02-18 00:00:00",Improvement,0,0,85,10,Major,1,0,1,1,0,0,0,0,0.5,0,15,17,10,100,181,232,238
CRUC-260,2,"2008-02-19 00:00:00","Support Request",0,0,0,0,Minor,0,0,1,1,0,0,0,0,0,0,3,3,7,63,167,260,157
JRA-14474,28,"2008-02-19 00:00:00",Bug,0,1,0,0,Critical,2,0,1,1,2,0,0,3,0.028985507246376812,0,0,71,6,82,188,64,127
CWD-849,0,"2008-02-19 00:00:00",Improvement,1,0,10,6,Minor,1,1,1,1,0,0,0,0,0.16666666666666666,1,3,10,4,99,25,292,349
CWD-848,0,"2008-02-19 00:00:00",Bug,0,0,7,12,Major,0,0,1,1,3,0,0,1,0.38596491228070173,1,0,198,6,68,145,105,277
CWD-847,0,"2008-02-19 00:00:00",Bug,0,0,17,10,Trivial,0,0,1,1,0,0,0,0,0.16666666666666666,0,0,13,10,43,20,169,319
JRA-14849,63,"2008-02-20 00:00:00",Suggestion,0,0,62,22,NULL,0,0,1,0,1,0,0,0,0,0,0,1,1,23,8,148,388
JRA-14805,56,"2008-02-20 00:00:00","Support Request",0,0,40,2,Critical,0,0,1,0,0,0,0,1,0,0,0,1,8,48,66,126,236
JRA-14802,61,"2008-02-20 00:00:00",Suggestion,0,0,62,22,NULL,0,0,1,0,0,0,0,0,0,0,0,1,10,85,110,271,342
JRA-14789,62,"2008-02-20 00:00:00",Suggestion,0,0,62,22,NULL,0,0,1,0,0,0,0,0,0,0,0,1,10,46,99,291,97
JRA-14764,63,"2008-02-20 00:00:00",Suggestion,0,0,62,22,NULL,0,0,1,0,0,0,0,0,0,0,0,1,2,62,124,290,277
JRA-14721,39,"2008-02-20 00:00:00",Suggestion,0,0,62,22,NULL,0,0,1,0,0,0,0,0,0,0,0,1,2,90,181,236,331
JRA-14584,41,"2008-02-20 00:00:00",Suggestion,0,0,62,22,NULL,0,0,1,0,0,0,0,0,0,0,0,1,6,56,188,281,206
JRA-14526,4,"2008-02-20 00:00:00",Suggestion,0,0,62,22,NULL,0,0,1,0,0,0,0,0,0,0,0,1,2,23,95,148,388
JRA-14512,6,"2008-02-20 00:00:00",Suggestion,0,0,62,22,NULL,0,0,1,0,0,0,0,0,0,0,0,1,9,90,197,271,373
JRA-14490,0,"2008-02-20 00:00:00",Bug,1,1,18,3,Major,0,0,1,1,1,0,0,0,0.06896551724137931,0,195,399,5,61,83,277,399
CWD-855,0,"2008-02-20 00:00:00",Bug,0,0,7,12,Minor,0,0,1,0,0,0,0,1,0.39655172413793105,0,0,12,2,21,166,298,392
CRUC-262,1,"2008-02-20 00:00:00",Bug,0,0,0,1,Blocker,1,0,1,0,0,0,0,1,0,0,0,96,7,50,172,296,314
JRA-14495,0,"2008-02-21 00:00:00",Bug,0,0,9,7,Major,0,0,1,1,0,0,0,1,0,0,1,68,6,95,140,125,262
JRA-14494,278,"2008-02-21 00:00:00",Bug,0,0,0,0,Minor,0,0,1,0,1,0,0,1,0,0,0,776,2,83,163,75,366
JRA-14493,54,"2008-02-21 00:00:00",Suggestion,0,1,51,23,NULL,0,1,1,0,0,0,0,0,0,0,0,162,8,75,134,168,359
JRA-14491,0,"2008-02-21 00:00:00",Suggestion,0,0,0,0,NULL,0,0,1,0,0,0,0,0,0,0,0,162,5,64,191,111,391
CSI-102,8,"2008-02-22 00:00:00",SubTask,0,1,33,2,Critical,2,0,1,1,2,0,0,0,0.3333333333333333,0,12,16,10,61,200,272,166
CSI-101,5,"2008-02-22 00:00:00",SubTask,0,0,125,3,Critical,0,0,1,0,1,0,0,1,0.3333333333333333,0,0,14,10,29,81,108,389
CRUC-263,0,"2008-02-22 00:00:00",NewFeature,0,0,22,2,Major,0,0,1,1,3,0,0,0,0,0,237,845,3,63,200,34,153
CRUC-344,50,"2008-02-24 00:00:00",Bug,0,0,250,5,Major,0,0,1,0,0,0,0,1,0.38461538461538464,0,0,1,5,19,43,249,143
CRUC-332,45,"2008-02-24 00:00:00",SubTask,0,0,0,0,Major,0,0,1,0,0,0,0,1,0.5,0,0,1,3,86,121,144,322
CRUC-324,42,"2008-02-24 00:00:00",NewFeature,0,0,600,6,Major,0,0,1,0,0,0,0,0,0.3,0,0,1,1,79,102,223,247
CRUC-323,42,"2008-02-24 00:00:00",NewFeature,0,0,600,6,Major,0,0,1,0,0,0,0,0,0.3,0,0,1,5,19,43,249,143
CRUC-318,49,"2008-02-24 00:00:00",Improvement,0,0,250,5,Major,0,0,1,0,0,0,0,0,0.3333333333333333,0,0,1,7,19,43,298,252
CRUC-314,35,"2008-02-24 00:00:00",Bug,0,0,200,8,Major,0,0,1,0,0,0,0,1,0.2,0,0,1,5,74,164,266,363
CRUC-307,44,"2008-02-24 00:00:00",Improvement,0,0,600,6,Major,0,0,1,0,0,0,0,1,0,0,0,1,8,62,65,264,400
CRUC-299,44,"2008-02-24 00:00:00",Task,0,0,600,6,Major,0,0,1,0,0,0,0,1,0.25,0,0,1,9,71,180,250,323
CRUC-290,43,"2008-02-24 00:00:00",Bug,0,0,200,3,Minor,0,0,1,0,0,0,0,1,0.3333333333333333,0,0,1,6,13,108,16,310
CRUC-289,44,"2008-02-24 00:00:00",SubTask,0,0,600,6,Major,0,0,1,0,0,0,0,1,0.3333333333333333,0,0,1,7,65,182,205,110
CRUC-285,49,"2008-02-24 00:00:00",Bug,0,0,200,8,Major,0,0,1,0,0,0,0,0,0.5,0,0,1,7,27,180,298,82
CRUC-283,43,"2008-02-24 00:00:00",Bug,0,0,200,8,Major,0,0,1,0,0,0,0,1,0,0,0,1,3,4,173,274,380
CRUC-282,45,"2008-02-24 00:00:00",Bug,0,1,250,5,Minor,0,0,1,0,0,0,0,0,0,0,0,1,6,68,107,289,253
CRUC-280,46,"2008-02-24 00:00:00",Task,0,0,200,3,Major,0,0,1,0,0,0,0,1,0,0,0,1,6,72,178,283,185
CRUC-266,43,"2008-02-24 00:00:00",SubTask,0,0,200,8,Minor,0,0,1,0,1,0,0,0,0,0,0,1,3,63,73,241,157
JRA-14510,0,"2008-02-24 00:00:00",Suggestion,0,0,6,3,NULL,0,0,1,1,0,0,0,0,0.13793103448275862,0,171,419,7,70,172,185,343
JRA-14507,43,"2008-02-24 00:00:00",Suggestion,0,0,52,23,NULL,0,0,1,0,0,0,0,0,0,0,0,66,1,97,197,26,249
JRA-14506,0,"2008-02-24 00:00:00",Bug,1,0,4,5,Major,1,0,1,1,0,0,0,1,0,1,1,65,7,31,118,188,383
JRA-14518,0,"2008-02-25 00:00:00",Suggestion,1,0,2,16,NULL,0,0,1,1,1,0,0,1,0.3076923076923077,1,1,64,5,17,10,123,351
JRA-14516,0,"2008-02-25 00:00:00",Suggestion,407,0,11,27,NULL,1,0,1,1,0,0,0,0,0,0,442,147,4,11,175,199,364
JRA-14514,0,"2008-02-25 00:00:00",Bug,0,0,4,5,Minor,2,0,1,1,1,0,0,1,0.02857142857142857,0,0,65,5,92,55,263,338
JRA-14513,0,"2008-02-25 00:00:00",Suggestion,0,0,0,0,NULL,1,0,1,1,1,0,0,1,0.17857142857142858,1,247,342,3,72,11,283,185
CSI-107,0,"2008-02-25 00:00:00",NewFeature,1,0,50,17,Major,1,0,1,1,0,0,0,0,0.5714285714285714,0,8,3,9,69,197,232,325
CSI-106,0,"2008-02-25 00:00:00",Task,0,0,50,17,Major,1,0,1,1,0,0,0,0,0.5714285714285714,0,8,17,6,47,147,177,129
CSI-105,0,"2008-02-25 00:00:00",NewFeature,0,0,50,17,Major,1,0,1,1,0,0,0,0,0.5714285714285714,0,8,3,8,91,81,214,356
CSI-104,0,"2008-02-25 00:00:00",Task,0,0,85,10,Major,2,0,1,1,0,0,0,0,0.5714285714285714,1,8,17,9,34,182,259,265
CSI-103,0,"2008-02-25 00:00:00",Bug,0,0,85,10,Major,2,0,1,1,0,0,0,1,0.5714285714285714,1,8,24,10,94,118,197,319
CWD-870,0,"2008-02-26 00:00:00",Improvement,0,0,13,11,Major,0,0,1,3,0,0,0,1,0.13793103448275862,0,0,71,1,78,128,174,187
CWD-871,0,"2008-02-27 00:00:00",NewFeature,0,0,6,15,Major,0,0,1,1,1,0,0,0,0.25,0,71,937,10,88,137,280,400
JRA-14564,0,"2008-02-28 00:00:00",Suggestion,16,0,0,0,NULL,5,1,1,2,0,0,0,1,0,0,46,109,3,17,185,105,208
JRA-14554,0,"2008-02-28 00:00:00",Suggestion,0,0,0,0,NULL,0,0,1,0,0,0,0,0,0.2857142857142857,0,0,155,8,68,181,127,267
JRA-14553,0,"2008-02-28 00:00:00",Suggestion,0,0,0,0,NULL,0,0,1,0,0,0,0,0,0.2857142857142857,0,0,155,5,47,29,34,243
JRA-14552,0,"2008-02-28 00:00:00",Suggestion,0,0,2,16,NULL,0,0,1,0,2,0,0,0,0.2857142857142857,0,0,155,8,64,180,192,106
JRA-14551,0,"2008-02-28 00:00:00",Suggestion,0,0,4,4,NULL,1,0,1,0,0,0,0,0,0.2857142857142857,0,0,155,8,95,14,96,338
JRA-14550,0,"2008-02-28 00:00:00",Suggestion,0,1,0,0,NULL,0,0,1,0,0,0,0,0,0.2857142857142857,0,0,155,6,80,173,41,95
JRA-14549,0,"2008-02-28 00:00:00",Bug,0,0,6,10,Major,0,0,1,1,0,0,0,0,0.5217391304347826,0,1,154,10,77,162,161,377
JRA-14547,0,"2008-02-28 00:00:00",Suggestion,0,1,0,0,NULL,0,0,1,0,4,0,0,0,0.2857142857142857,0,0,155,8,20,171,134,311
JRA-14546,0,"2008-02-28 00:00:00",Suggestion,0,0,0,0,NULL,0,0,1,0,0,0,0,0,0.2857142857142857,0,0,155,9,68,48,3,6
JRA-14545,0,"2008-02-28 00:00:00",Suggestion,0,0,0,0,NULL,0,0,1,0,1,0,0,0,0.2857142857142857,0,0,155,5,92,143,286,338
JRA-14542,20,"2008-02-28 00:00:00",Bug,0,0,7,10,Minor,3,0,1,0,0,0,0,2,0.023255813953488372,0,0,155,1,86,11,291,10
JRA-14540,0,"2008-02-28 00:00:00",Suggestion,245,0,0,0,NULL,1,0,1,1,0,0,0,1,0.1724137931034483,0,735,34,8,94,196,273,398
CWD-879,0,"2008-02-28 00:00:00",Improvement,481,0,8,2,Minor,11,0,2,2,4,0,0,0,0.16666666666666666,2,481,3,6,57,62,156,44
CWD-875,0,"2008-02-28 00:00:00",Bug,0,0,6,10,Major,0,0,1,1,0,0,0,1,0.16666666666666666,0,1,20,9,88,150,31,364
CSI-109,0,"2008-02-28 00:00:00",NewFeature,0,0,0,5,Major,2,1,1,1,1,0,0,0,0.5833333333333334,0,337,353,8,91,198,238,348
CSI-108,0,"2008-02-28 00:00:00",Improvement,0,1,50,17,Major,1,0,1,1,0,0,0,0,0.5833333333333334,0,5,17,8,85,174,300,287
CWD-882,0,"2008-02-29 00:00:00",Bug,0,0,6,10,Major,0,0,1,0,0,0,0,1,0.4067796610169492,0,0,3,1,99,45,236,360
CWD-897,1,"2008-03-02 00:00:00",Bug,0,0,17,10,Major,0,0,1,0,0,0,0,1,0.14285714285714285,0,0,1,10,88,196,121,100
JRA-14580,0,"2008-03-03 00:00:00",Bug,0,0,23,9,Major,6,1,1,1,0,0,0,3,0,0,272,233,10,68,187,215,353
JRA-14579,0,"2008-03-03 00:00:00",Bug,2,0,6,11,Minor,0,0,1,1,0,0,0,3,0,0,3,55,1,99,128,81,390
JRA-14575,0,"2008-03-03 00:00:00",Bug,0,0,2,18,Major,1,0,1,1,1,0,0,1,0,0,7,51,9,28,101,256,399
JRA-14573,0,"2008-03-03 00:00:00",Suggestion,183,1,35,27,NULL,3,1,1,1,3,0,0,1,0,0,549,33,10,91,133,278,376
CWD-894,14,"2008-03-03 00:00:00",Improvement,0,0,20,12,Minor,0,0,1,0,1,0,0,0,0,0,0,120,7,92,29,189,301
CWD-893,0,"2008-03-03 00:00:00",Improvement,0,0,14,32,Minor,0,0,1,1,1,0,0,1,0,0,185,39,2,88,198,300,312
CWD-900,0,"2008-03-04 00:00:00",Bug,0,0,6,11,Major,0,0,1,0,0,0,0,1,0.4166666666666667,0,0,16,10,16,140,76,315
CWD-899,0,"2008-03-04 00:00:00",Bug,0,0,6,11,Blocker,0,0,1,0,0,0,0,1,0.4166666666666667,0,0,16,1,88,137,121,100
CWD-898,0,"2008-03-04 00:00:00",Bug,1,0,20,15,Major,2,0,2,1,1,0,0,1,0.14285714285714285,0,3,13,7,99,194,292,347
CSI-136,0,"2008-03-04 00:00:00",NewFeature,0,0,0,1,Major,1,0,1,1,2,0,0,0,0.5714285714285714,0,1,1085,7,26,40,190,287
CSI-135,0,"2008-03-04 00:00:00",Task,6,0,50,7,Major,2,0,1,1,0,0,0,0,0.5714285714285714,0,13,4,4,99,162,259,288
CSI-134,0,"2008-03-04 00:00:00",NewFeature,0,0,17,9,Major,1,0,1,1,0,0,0,0,0.5714285714285714,0,16,8,7,36,40,9,287
CSI-133,0,"2008-03-04 00:00:00",Improvement,5,0,17,10,Major,1,0,1,1,0,0,0,0,0.5714285714285714,0,14,3,10,91,190,256,224
CSI-130,0,"2008-03-04 00:00:00",Task,0,0,16,7,Major,1,0,1,1,0,0,0,0,0.5714285714285714,0,20,11,8,86,121,275,258
CSI-129,0,"2008-03-04 00:00:00",Bug,0,0,85,10,Major,0,0,1,0,0,0,0,0,0.5714285714285714,0,0,24,4,57,180,294,166
CSI-128,0,"2008-03-04 00:00:00",Task,0,0,50,17,Major,0,0,1,0,0,0,0,0,0.5714285714285714,0,0,24,1,77,162,245,377
CSI-127,0,"2008-03-04 00:00:00",Task,16,0,17,9,Major,2,0,1,1,0,0,0,0,0.5714285714285714,0,16,1,10,94,162,243,377
CSI-126,0,"2008-03-04 00:00:00",Task,4,0,17,11,Major,2,0,1,1,0,0,0,0,0.5714285714285714,0,13,4,3,97,68,268,377
CSI-125,0,"2008-03-04 00:00:00",Bug,0,0,85,10,Major,1,0,1,0,0,0,0,0,0.5714285714285714,0,0,24,10,84,126,120,312
CSI-124,0,"2008-03-04 00:00:00",Task,5,0,17,11,Major,1,0,1,1,0,0,0,0,0.5714285714285714,2,13,4,10,65,179,140,129
CSI-123,3,"2008-03-04 00:00:00",Task,0,0,85,10,Major,0,0,1,0,0,0,0,0,0.5714285714285714,0,0,24,8,5,21,107,396
CSI-122,3,"2008-03-04 00:00:00",Task,0,0,50,17,Major,0,0,1,0,0,0,0,0,0.5714285714285714,0,0,24,4,51,21,107,101
CSI-120,0,"2008-03-04 00:00:00",Task,0,0,50,17,Major,0,0,1,0,0,0,0,0,0.5714285714285714,0,0,17,7,100,138,252,336
CSI-118,0,"2008-03-04 00:00:00",Task,0,0,85,10,Major,0,0,1,0,0,0,0,0,0.5714285714285714,0,0,17,8,5,21,295,101
CSI-117,0,"2008-03-04 00:00:00",Task,0,0,50,17,Major,0,0,1,0,0,0,0,0,0.5714285714285714,0,0,17,4,78,21,252,243
CSI-116,0,"2008-03-04 00:00:00",Improvement,0,0,50,17,Major,0,0,1,0,0,0,0,0,0.5714285714285714,0,0,3,7,87,146,300,287
CSI-115,0,"2008-03-04 00:00:00",Task,0,0,50,17,Major,1,0,1,0,0,0,0,0,0.5714285714285714,0,0,3,10,43,93,83,319
CSI-114,0,"2008-03-04 00:00:00",NewFeature,0,0,18,14,Major,1,0,1,1,0,0,0,0,0.5714285714285714,0,6,11,10,85,195,120,301
CSI-112,0,"2008-03-04 00:00:00",SubTask,1,0,10,6,Major,3,0,1,1,0,0,0,0,0.375,0,10,7,7,41,147,253,386
CRUC-269,0,"2008-03-04 00:00:00",Bug,1118,0,75,1,Trivial,1,0,1,1,0,0,0,1,0,0,559,22,10,80,160,92,349
CRUC-272,0,"2008-03-05 00:00:00",NewFeature,329,0,0,0,Major,2,0,1,1,0,0,0,1,0,0,335,147,3,83,102,191,122
JRA-14591,0,"2008-03-05 00:00:00",Bug,2,0,0,2,Major,1,1,1,1,0,0,0,1,0,1,2,54,6,29,186,267,337
CWD-903,0,"2008-03-05 00:00:00",Task,0,0,18,12,Major,0,0,1,0,0,0,0,1,0,0,0,63,10,92,21,299,381
JRA-14594,0,"2008-03-06 00:00:00",Bug,0,0,2,18,Minor,0,0,1,1,0,0,0,1,0,0,1,54,8,76,194,259,229
CSI-140,0,"2008-03-06 00:00:00",Bug,0,0,0,5,Minor,0,0,1,1,1,0,0,0,0.6111111111111112,0,490,193,10,57,81,243,389
CSI-142,3,"2008-03-07 00:00:00",Task,0,0,12,9,Major,0,0,1,0,0,0,0,0,0,0,0,14,5,62,144,232,288
CRUC-277,0,"2008-03-07 00:00:00",NewFeature,0,0,0,1,Minor,1,1,1,1,1,0,0,1,0,0,2,478,7,80,160,243,349
JRA-14599,12,"2008-03-07 00:00:00",Bug,0,0,8,12,Minor,0,0,1,1,0,0,0,0,0.13333333333333333,0,0,147,9,27,180,57,255
JRA-14598,0,"2008-03-07 00:00:00",Suggestion,0,0,0,0,NULL,0,0,1,1,0,0,0,0,0.16666666666666666,0,159,419,5,27,83,57,176
CWD-909,23,"2008-03-07 00:00:00",Bug,0,0,20,15,Minor,0,0,1,0,0,0,0,1,0,0,0,13,8,88,137,121,100
CWD-912,1,"2008-03-09 00:00:00",Improvement,0,0,22,12,Major,0,0,1,0,0,0,0,0,0.18181818181818182,0,0,218,10,88,137,121,100
JRA-14609,13,"2008-03-10 00:00:00",Bug,0,0,0,0,Minor,0,0,1,1,0,0,0,1,0.24,0,2,2561,6,95,149,224,201
CWD-916,0,"2008-03-10 00:00:00",Bug,0,0,6,11,Minor,0,0,1,0,0,0,0,1,0.43548387096774194,0,0,10,8,99,186,197,100
CWD-914,0,"2008-03-10 00:00:00",Bug,0,0,6,11,Major,0,0,1,0,0,0,0,1,0.13043478260869565,0,0,10,1,5,179,13,228
CSI-144,0,"2008-03-10 00:00:00",NewFeature,0,1,0,2,Major,1,0,1,1,2,0,0,0,0.5945945945945946,0,144,1039,4,76,135,278,233
JRA-14616,0,"2008-03-11 00:00:00",Suggestion,175,0,0,0,NULL,2,0,1,1,1,0,0,1,0,0,524,50,10,83,112,223,366
JRA-14614,0,"2008-03-11 00:00:00",Suggestion,181,0,0,0,NULL,1,0,1,1,0,0,0,0,0,0,541,33,4,44,128,291,399
JRA-14613,482,"2008-03-11 00:00:00",Suggestion,0,0,0,0,NULL,0,0,1,0,0,0,0,0,0,0,0,574,7,68,180,57,262
JRA-14612,0,"2008-03-11 00:00:00",Bug,0,1,0,0,Major,0,0,1,1,0,0,0,1,0,0,0,50,1,88,107,285,168
CWD-919,0,"2008-03-11 00:00:00",Improvement,0,0,0,3,Major,0,0,2,1,2,0,0,1,0,1,7,371,10,88,137,214,100
CWD-920,0,"2008-03-12 00:00:00",Bug,0,1,6,8,Major,0,0,2,1,0,0,0,1,0.125,0,0,8,5,73,85,19,363
CSI-147,0,"2008-03-12 00:00:00",Bug,0,0,50,2,Major,1,0,1,1,1,0,0,0,0.5641025641025641,0,142,20,10,57,81,120,114
CSI-148,0,"2008-03-13 00:00:00",NewFeature,0,0,0,5,Minor,0,0,1,1,1,0,0,0,0.55,0,483,193,2,57,81,234,356
JRA-14641,349,"2008-03-13 00:00:00",Bug,0,1,0,0,Major,0,0,1,0,11,0,0,2,0,0,0,2224,10,75,27,223,368
JRA-14630,0,"2008-03-13 00:00:00",Suggestion,0,1,2,19,NULL,0,0,1,1,3,0,0,2,0.3125,0,0,141,6,77,107,218,377
JRA-14647,0,"2008-03-14 00:00:00",Bug,0,0,8,13,Major,0,0,1,1,1,0,0,0,0.022222222222222223,0,3,137,8,12,49,288,315
JRA-14645,57,"2008-03-14 00:00:00",Suggestion,0,0,51,23,NULL,0,0,1,0,0,0,0,1,0,0,0,47,7,31,118,53,383
JRA-14643,0,"2008-03-14 00:00:00",Bug,0,0,0,0,Minor,4,0,1,1,0,0,0,0,0,0,4,136,7,82,39,290,237
CWD-924,0,"2008-03-14 00:00:00",Bug,0,0,5,9,Major,0,0,2,1,0,0,0,0,0.4444444444444444,0,0,6,9,87,29,276,293
CSI-152,0,"2008-03-14 00:00:00",Improvement,271,0,0,0,Minor,1,0,1,1,1,0,0,0,0.5365853658536586,0,812,3,10,85,81,271,298
CSI-149,0,"2008-03-14 00:00:00",Bug,0,0,0,0,Critical,2,0,1,1,3,0,0,0,0.5365853658536586,0,140,535,7,36,40,9,287
CRUC-284,0,"2008-03-14 00:00:00",Bug,0,0,83,6,Major,0,0,1,1,0,0,0,1,0,0,2,137,6,68,166,289,348
JRA-14656,0,"2008-03-17 00:00:00",Bug,0,0,1,24,Minor,1,0,1,1,0,0,0,1,0,1,1,43,8,91,168,126,357
JRA-14655,0,"2008-03-17 00:00:00",Bug,0,0,1,24,Major,0,0,1,1,0,0,0,1,0.16666666666666666,0,1,136,9,79,61,162,382
